po_line_id,po_id,line_number,material_id,quantity_ordered,unit_price,line_total,line_status
POL-0005665,PO-2025-03377,1,MAT-00204,63,87.59,5518.17,DELIVERED
POL-0005666,PO-2025-03378,1,MAT-01085,437,38.18,16684.66,DELIVERED
POL-0005667,PO-2025-03378,2,MAT-01192,746,6.1,4550.6,DELIVERED
POL-0005668,PO-2025-03378,3,MAT-00037,644,29.49,18991.56,DELIVERED
POL-0005669,PO-2025-03379,1,MAT-01073,357,29.22,10431.54,DELIVERED
POL-0005670,PO-2025-03379,2,MAT-00377,2234,71.37,159440.58,DELIVERED
POL-0005671,PO-2025-03380,1,MAT-00866,78,16.43,1281.54,OVERDUE
POL-0005672,PO-2025-03381,1,MAT-00858,4731,39.46,186685.26,DELIVERED
POL-0005673,PO-2025-03381,2,MAT-00233,216,29.51,6374.16,DELIVERED
POL-0005674,PO-2025-03381,3,MAT-00907,4815,6.14,29564.1,DELIVERED
POL-0005675,PO-2025-03382,1,MAT-00965,332,25.4,8432.8,DELIVERED
POL-0005676,PO-2025-03382,2,MAT-00575,1004,58.55,58784.2,DELIVERED
POL-0005677,PO-2025-03382,3,MAT-01185,53,9.35,495.55,DELIVERED
POL-0005678,PO-2025-03382,4,MAT-00021,341,128.67,43876.47,DELIVERED
POL-0005679,PO-2025-03383,1,MAT-00318,3659,17.1,62568.9,DELIVERED
POL-0005680,PO-2025-03383,2,MAT-00363,2591,22.75,58945.25,DELIVERED
POL-0005681,PO-2025-03384,1,MAT-00082,4742,38.31,181666.02,DELIVERED
POL-0005682,PO-2025-03384,2,MAT-01009,535,74.38,39793.3,DELIVERED
POL-0005683,PO-2025-03384,3,MAT-00669,4571,1.61,7359.31,DELIVERED
POL-0005684,PO-2025-03384,4,MAT-00920,349,29.44,10274.56,DELIVERED
POL-0005685,PO-2025-03385,1,MAT-01095,284,56.28,15983.52,PENDING
POL-0005686,PO-2025-03386,1,MAT-01092,1034,22.52,23285.68,OVERDUE
POL-0005687,PO-2025-03387,1,MAT-00425,42,53.51,2247.42,DELIVERED
POL-0005688,PO-2025-03387,2,MAT-00672,101,2.47,249.47,DELIVERED
POL-0005689,PO-2025-03388,1,MAT-00230,228,57.9,13201.2,DELIVERED
POL-0005690,PO-2025-03388,2,MAT-01003,2041,27.55,56229.55,DELIVERED
POL-0005691,PO-2025-03388,3,MAT-00754,1083,83.19,90094.77,DELIVERED
POL-0005692,PO-2025-03388,4,MAT-00175,3023,32.53,98338.19,DELIVERED
POL-0005693,PO-2025-03389,1,MAT-00823,2818,336.33,947777.94,IN_TRANSIT
POL-0005694,PO-2025-03389,2,MAT-00107,1229,218.46,268487.34,IN_TRANSIT
POL-0005695,PO-2025-03390,1,MAT-01176,132,20.33,2683.56,DELIVERED
POL-0005696,PO-2025-03391,1,MAT-01072,177,43.22,7649.94,DELIVERED
POL-0005697,PO-2025-03392,1,MAT-00749,49,12.8,627.2,DELIVERED
POL-0005698,PO-2025-03393,1,MAT-01010,997,13.21,13170.37,DELIVERED
POL-0005699,PO-2025-03393,2,MAT-00065,86,64.8,5572.8,DELIVERED
POL-0005700,PO-2025-03394,1,MAT-00112,352,25.98,9144.96,DELIVERED
POL-0005701,PO-2025-03395,1,MAT-00160,504,48.48,24433.92,CANCELLED
POL-0005702,PO-2025-03395,2,MAT-00396,918,14.6,13402.8,CANCELLED
POL-0005703,PO-2025-03396,1,MAT-00226,73,87.58,6393.34,DELIVERED
POL-0005704,PO-2025-03397,1,MAT-00171,185,9.09,1681.65,DELIVERED
POL-0005705,PO-2025-03397,2,MAT-00428,230,56.03,12886.9,DELIVERED
POL-0005706,PO-2025-03397,3,MAT-00015,439,3.92,1720.88,DELIVERED
POL-0005707,PO-2025-03398,1,MAT-00891,2532,68.06,172327.92,IN_TRANSIT
POL-0005708,PO-2025-03398,2,MAT-01162,914,295.71,270278.94,IN_TRANSIT
POL-0005709,PO-2025-03398,3,MAT-00795,198,7.58,1500.84,IN_TRANSIT
POL-0005710,PO-2025-03399,1,MAT-00268,1467,4.89,7173.63,DELIVERED
POL-0005711,PO-2025-03400,1,MAT-00194,880,6.96,6124.8,OVERDUE
POL-0005712,PO-2025-03400,2,MAT-00016,125,14.33,1791.25,OVERDUE
POL-0005713,PO-2025-03400,3,MAT-00176,941,60.45,56883.45,OVERDUE
POL-0005714,PO-2025-03400,4,MAT-00248,1704,12.46,21231.84,OVERDUE
POL-0005715,PO-2025-03401,1,MAT-01193,296,13.05,3862.8,DELIVERED
POL-0005716,PO-2025-03401,2,MAT-00226,170,87.58,14888.6,DELIVERED
POL-0005717,PO-2025-03402,1,MAT-01173,1696,30.61,51914.56,IN_TRANSIT
POL-0005718,PO-2025-03402,2,MAT-00024,102,4.87,496.74,IN_TRANSIT
POL-0005719,PO-2025-03403,1,MAT-00682,121,7.46,902.66,DELIVERED
POL-0005720,PO-2025-03404,1,MAT-00855,104,128.91,13406.64,DELIVERED
POL-0005721,PO-2025-03405,1,MAT-00489,478,159.21,76102.38,DELIVERED
POL-0005722,PO-2025-03406,1,MAT-00308,646,12.64,8165.44,DELIVERED
POL-0005723,PO-2025-03407,1,MAT-00669,4867,1.61,7835.87,DELIVERED
POL-0005724,PO-2025-03407,2,MAT-00751,1133,9.47,10729.51,DELIVERED
POL-0005725,PO-2025-03408,1,MAT-00902,293,15.79,4626.47,DELIVERED
POL-0005726,PO-2025-03409,1,MAT-00965,963,25.4,24460.2,DELIVERED
POL-0005727,PO-2025-03410,1,MAT-01011,1553,116.18,180427.54,DELIVERED
POL-0005728,PO-2025-03411,1,MAT-01071,99,25.22,2496.78,DELIVERED
POL-0005729,PO-2025-03411,2,MAT-00978,122,1.78,217.16,DELIVERED
POL-0005730,PO-2025-03412,1,MAT-00650,205,54.47,11166.35,DELIVERED
POL-0005731,PO-2025-03413,1,MAT-00322,1216,53.98,65639.68,CANCELLED
POL-0005732,PO-2025-03413,2,MAT-00901,933,40.61,37889.13,CANCELLED
POL-0005733,PO-2025-03413,3,MAT-00418,69,31.86,2198.34,CANCELLED
POL-0005734,PO-2025-03414,1,MAT-00963,1864,31.8,59275.2,DELIVERED
POL-0005735,PO-2025-03414,2,MAT-00824,84,18.89,1586.76,DELIVERED
POL-0005736,PO-2025-03414,3,MAT-00636,461,4.36,2009.96,DELIVERED
POL-0005737,PO-2025-03415,1,MAT-00651,442,193.06,85332.52,DELIVERED
POL-0005738,PO-2025-03415,2,MAT-00016,457,14.33,6548.81,DELIVERED
POL-0005739,PO-2025-03415,3,MAT-00186,4732,52.98,250701.36,DELIVERED
POL-0005740,PO-2025-03416,1,MAT-00826,3601,125.95,453545.95,DELIVERED
POL-0005741,PO-2025-03417,1,MAT-00076,156,61.74,9631.44,DELIVERED
POL-0005742,PO-2025-03418,1,MAT-00186,4859,52.98,257429.82,DELIVERED
POL-0005743,PO-2025-03418,2,MAT-00963,1674,31.8,53233.2,DELIVERED
POL-0005744,PO-2025-03418,3,MAT-00733,4820,37.92,182774.4,DELIVERED
POL-0005745,PO-2025-03419,1,MAT-00865,3278,12.6,41302.8,PENDING
POL-0005746,PO-2025-03420,1,MAT-00650,383,54.47,20862.01,DELIVERED
POL-0005747,PO-2025-03420,2,MAT-00897,80,19.49,1559.2,DELIVERED
POL-0005748,PO-2025-03421,1,MAT-00305,448,25.36,11361.28,PENDING
POL-0005749,PO-2025-03422,1,MAT-00422,247,176.15,43509.05,DELIVERED
POL-0005750,PO-2025-03422,2,MAT-00143,108,4.13,446.04,DELIVERED
POL-0005751,PO-2025-03423,1,MAT-00520,238,58.4,13899.2,OVERDUE
POL-0005752,PO-2025-03423,2,MAT-00296,2099,11.79,24747.21,OVERDUE
POL-0005753,PO-2025-03424,1,MAT-01082,1788,19.03,34025.64,DELIVERED
POL-0005754,PO-2025-03424,2,MAT-00602,75,10.19,764.25,DELIVERED
POL-0005755,PO-2025-03424,3,MAT-00151,104,32.31,3360.24,DELIVERED
POL-0005756,PO-2025-03425,1,MAT-00866,119,16.43,1955.17,DELIVERED
POL-0005757,PO-2025-03426,1,MAT-00713,4677,13.48,63045.96,DELIVERED
POL-0005758,PO-2025-03427,1,MAT-00866,74,16.43,1215.82,DELIVERED
POL-0005759,PO-2025-03427,2,MAT-00870,2028,232.82,472158.96,DELIVERED
POL-0005760,PO-2025-03427,3,MAT-00386,2022,31.26,63207.72,DELIVERED
POL-0005761,PO-2025-03428,1,MAT-00479,1042,761.57,793555.94,DELIVERED
POL-0005762,PO-2025-03429,1,MAT-00020,1075,5.41,5815.75,DELIVERED
POL-0005763,PO-2025-03429,2,MAT-00197,376,10.51,3951.76,DELIVERED
POL-0005764,PO-2025-03430,1,MAT-00437,2162,152.09,328818.58,OVERDUE
POL-0005765,PO-2025-03430,2,MAT-00871,992,22.39,22210.88,OVERDUE
POL-0005766,PO-2025-03431,1,MAT-00496,1097,44.28,48575.16,CANCELLED
POL-0005767,PO-2025-03432,1,MAT-00094,114,17.19,1959.66,DELIVERED
POL-0005768,PO-2025-03432,2,MAT-00770,607,171.68,104209.76,DELIVERED
POL-0005769,PO-2025-03433,1,MAT-01142,3781,119.95,453530.95,PENDING
POL-0005770,PO-2025-03434,1,MAT-00661,49,12.91,632.59,DELIVERED
POL-0005771,PO-2025-03434,2,MAT-00548,952,20.62,19630.24,DELIVERED
POL-0005772,PO-2025-03434,3,MAT-00761,247,14.1,3482.7,DELIVERED
POL-0005773,PO-2025-03435,1,MAT-00961,68,49.49,3365.32,DELIVERED
POL-0005774,PO-2025-03436,1,MAT-00874,1965,11.73,23049.45,DELIVERED
POL-0005775,PO-2025-03437,1,MAT-00991,81,35.34,2862.54,DELIVERED
POL-0005776,PO-2025-03438,1,MAT-00971,2309,28.49,65783.41,OVERDUE
POL-0005777,PO-2025-03439,1,MAT-00815,2433,84.5,205588.5,DELIVERED
POL-0005778,PO-2025-03439,2,MAT-01157,271,11.78,3192.38,DELIVERED
POL-0005779,PO-2025-03440,1,MAT-00726,752,21.21,15949.92,DELIVERED
POL-0005780,PO-2025-03440,2,MAT-01087,206,73.87,15217.22,DELIVERED
POL-0005781,PO-2025-03441,1,MAT-00314,455,68.97,31381.35,DELIVERED
POL-0005782,PO-2025-03442,1,MAT-00353,340,62.67,21307.8,DELIVERED
POL-0005783,PO-2025-03442,2,MAT-00710,444,162.07,71959.08,DELIVERED
POL-0005784,PO-2025-03443,1,MAT-00073,152,24.11,3664.72,PENDING
POL-0005785,PO-2025-03443,2,MAT-00054,760,49.45,37582.0,PENDING
POL-0005786,PO-2025-03444,1,MAT-01092,1012,22.52,22790.24,DELIVERED
POL-0005787,PO-2025-03445,1,MAT-00308,389,12.64,4916.96,OVERDUE
POL-0005788,PO-2025-03446,1,MAT-01136,1741,73.15,127354.15,DELIVERED
POL-0005789,PO-2025-03446,2,MAT-00800,736,26.27,19334.72,DELIVERED
POL-0005790,PO-2025-03446,3,MAT-00281,596,26.61,15859.56,DELIVERED
POL-0005791,PO-2025-03446,4,MAT-00439,153,3.81,582.93,DELIVERED
POL-0005792,PO-2025-03447,1,MAT-00705,3797,4.83,18339.51,DELIVERED
POL-0005793,PO-2025-03447,2,MAT-00535,341,11.88,4051.08,DELIVERED
POL-0005794,PO-2025-03448,1,MAT-00572,744,154.68,115081.92,IN_TRANSIT
POL-0005795,PO-2025-03448,2,MAT-00295,180,38.14,6865.2,IN_TRANSIT
POL-0005796,PO-2025-03449,1,MAT-01008,1034,54.19,56032.46,OVERDUE
POL-0005797,PO-2025-03450,1,MAT-00634,275,16.76,4609.0,DELIVERED
POL-0005798,PO-2025-03451,1,MAT-00489,282,159.21,44897.22,DELIVERED
POL-0005799,PO-2025-03451,2,MAT-00589,39,64.45,2513.55,DELIVERED
POL-0005800,PO-2025-03452,1,MAT-00104,58,9.85,571.3,DELIVERED
POL-0005801,PO-2025-03452,2,MAT-00005,2227,21.07,46922.89,DELIVERED
POL-0005802,PO-2025-03452,3,MAT-01177,122,4.33,528.26,DELIVERED
POL-0005803,PO-2025-03453,1,MAT-01122,171,99.6,17031.6,DELIVERED
POL-0005804,PO-2025-03453,2,MAT-00810,545,8.88,4839.6,DELIVERED
POL-0005805,PO-2025-03453,3,MAT-00374,73,70.9,5175.7,DELIVERED
POL-0005806,PO-2025-03453,4,MAT-00943,834,51.39,42859.26,DELIVERED
POL-0005807,PO-2025-03454,1,MAT-00930,67,22.16,1484.72,DELIVERED
POL-0005808,PO-2025-03454,2,MAT-00147,75,6.15,461.25,DELIVERED
POL-0005809,PO-2025-03455,1,MAT-00305,140,25.36,3550.4,IN_TRANSIT
POL-0005810,PO-2025-03456,1,MAT-00151,57,32.31,1841.67,DELIVERED
POL-0005811,PO-2025-03457,1,MAT-00764,826,22.3,18419.8,OVERDUE
POL-0005812,PO-2025-03458,1,MAT-01076,391,15.38,6013.58,DELIVERED
POL-0005813,PO-2025-03459,1,MAT-00372,2070,48.13,99629.1,OVERDUE
POL-0005814,PO-2025-03459,2,MAT-01073,401,29.22,11717.22,OVERDUE
POL-0005815,PO-2025-03460,1,MAT-00972,70,11.72,820.4,DELIVERED
POL-0005816,PO-2025-03460,2,MAT-00984,52,23.51,1222.52,DELIVERED
POL-0005817,PO-2025-03460,3,MAT-01079,4899,140.21,686888.79,DELIVERED
POL-0005818,PO-2025-03461,1,MAT-01151,950,7.96,7562.0,DELIVERED
POL-0005819,PO-2025-03462,1,MAT-00229,306,11.05,3381.3,DELIVERED
POL-0005820,PO-2025-03462,2,MAT-00429,2785,85.43,237922.55,DELIVERED
POL-0005821,PO-2025-03463,1,MAT-00763,1586,434.25,688720.5,DELIVERED
POL-0005822,PO-2025-03464,1,MAT-00553,1234,90.33,111467.22,DELIVERED
POL-0005823,PO-2025-03464,2,MAT-00897,113,19.49,2202.37,DELIVERED
POL-0005824,PO-2025-03465,1,MAT-00474,124,123.61,15327.64,DELIVERED
POL-0005825,PO-2025-03466,1,MAT-00513,225,20.25,4556.25,DELIVERED
POL-0005826,PO-2025-03466,2,MAT-00064,275,7.54,2073.5,DELIVERED
POL-0005827,PO-2025-03466,3,MAT-01000,452,48.67,21998.84,DELIVERED
POL-0005828,PO-2025-03467,1,MAT-00032,57,197.47,11255.79,OVERDUE
POL-0005829,PO-2025-03467,2,MAT-01040,153,86.86,13289.58,OVERDUE
POL-0005830,PO-2025-03467,3,MAT-00419,466,88.75,41357.5,OVERDUE
POL-0005831,PO-2025-03468,1,MAT-01131,80,38.46,3076.8,DELIVERED
POL-0005832,PO-2025-03469,1,MAT-00367,97,33.11,3211.67,DELIVERED
POL-0005833,PO-2025-03469,2,MAT-01096,106,24.14,2558.84,DELIVERED
POL-0005834,PO-2025-03469,3,MAT-00986,84,7.51,630.84,DELIVERED
POL-0005835,PO-2025-03470,1,MAT-01134,93,44.39,4128.27,DELIVERED
POL-0005836,PO-2025-03470,2,MAT-00144,248,32.34,8020.32,DELIVERED
POL-0005837,PO-2025-03471,1,MAT-00873,239,5.67,1355.13,DELIVERED
POL-0005838,PO-2025-03471,2,MAT-00444,1987,22.79,45283.73,DELIVERED
POL-0005839,PO-2025-03471,3,MAT-00914,408,158.72,64757.76,DELIVERED
POL-0005840,PO-2025-03472,1,MAT-00781,1789,29.37,52542.93,DELIVERED
POL-0005841,PO-2025-03473,1,MAT-00823,4947,336.33,1663824.51,DELIVERED
POL-0005842,PO-2025-03473,2,MAT-00883,3787,15.57,58963.59,DELIVERED
POL-0005843,PO-2025-03474,1,MAT-00214,197,50.56,9960.32,DELIVERED
POL-0005844,PO-2025-03475,1,MAT-00421,30,268.66,8059.8,PENDING
POL-0005845,PO-2025-03476,1,MAT-00999,239,14.15,3381.85,CANCELLED
POL-0005846,PO-2025-03477,1,MAT-00995,4243,8.66,36744.38,IN_TRANSIT
POL-0005847,PO-2025-03478,1,MAT-01190,1169,8.45,9878.05,OVERDUE
POL-0005848,PO-2025-03479,1,MAT-01060,641,16.97,10877.77,DELIVERED
POL-0005849,PO-2025-03479,2,MAT-00554,1397,32.22,45011.34,DELIVERED
POL-0005850,PO-2025-03479,3,MAT-00612,376,21.98,8264.48,DELIVERED
POL-0005851,PO-2025-03480,1,MAT-00884,207,82.57,17091.99,DELIVERED
POL-0005852,PO-2025-03481,1,MAT-00658,825,24.03,19824.75,CANCELLED
POL-0005853,PO-2025-03481,2,MAT-00050,117,3.6,421.2,CANCELLED
POL-0005854,PO-2025-03481,3,MAT-00449,126,15.44,1945.44,CANCELLED
POL-0005855,PO-2025-03482,1,MAT-00904,408,112.52,45908.16,DELIVERED
POL-0005856,PO-2025-03483,1,MAT-00071,855,35.54,30386.7,DELIVERED
POL-0005857,PO-2025-03483,2,MAT-00480,112,96.46,10803.52,DELIVERED
POL-0005858,PO-2025-03484,1,MAT-00658,1039,24.03,24967.17,DELIVERED
POL-0005859,PO-2025-03484,2,MAT-00849,315,13.15,4142.25,DELIVERED
POL-0005860,PO-2025-03485,1,MAT-00539,696,74.47,51831.12,DELIVERED
POL-0005861,PO-2025-03485,2,MAT-01104,1029,22.29,22936.41,DELIVERED
POL-0005862,PO-2025-03485,3,MAT-00916,205,38.32,7855.6,DELIVERED
POL-0005863,PO-2025-03485,4,MAT-00380,56,10.13,567.28,DELIVERED
POL-0005864,PO-2025-03486,1,MAT-00645,1154,20.52,23680.08,OVERDUE
POL-0005865,PO-2025-03486,2,MAT-00758,1173,29.62,34744.26,OVERDUE
POL-0005866,PO-2025-03487,1,MAT-00668,3255,137.32,446976.6,DELIVERED
POL-0005867,PO-2025-03488,1,MAT-00357,4195,24.25,101728.75,DELIVERED
POL-0005868,PO-2025-03488,2,MAT-00498,285,20.15,5742.75,DELIVERED
POL-0005869,PO-2025-03489,1,MAT-00050,65,3.6,234.0,OVERDUE
POL-0005870,PO-2025-03489,2,MAT-00069,239,37.62,8991.18,OVERDUE
POL-0005871,PO-2025-03489,3,MAT-01104,302,22.29,6731.58,OVERDUE
POL-0005872,PO-2025-03490,1,MAT-00981,413,66.4,27423.2,PENDING
POL-0005873,PO-2025-03490,2,MAT-00557,240,14.49,3477.6,PENDING
POL-0005874,PO-2025-03490,3,MAT-00736,1118,39.69,44373.42,PENDING
POL-0005875,PO-2025-03491,1,MAT-00528,28,29.61,829.08,DELIVERED
POL-0005876,PO-2025-03491,2,MAT-00600,192,36.77,7059.84,DELIVERED
POL-0005877,PO-2025-03491,3,MAT-00522,109,48.45,5281.05,DELIVERED
POL-0005878,PO-2025-03492,1,MAT-00516,461,55.41,25544.01,IN_TRANSIT
POL-0005879,PO-2025-03493,1,MAT-01097,2128,29.26,62265.28,DELIVERED
POL-0005880,PO-2025-03494,1,MAT-01130,693,37.06,25682.58,DELIVERED
POL-0005881,PO-2025-03495,1,MAT-00124,340,5.16,1754.4,DELIVERED
POL-0005882,PO-2025-03495,2,MAT-00163,67,86.31,5782.77,DELIVERED
POL-0005883,PO-2025-03496,1,MAT-01039,425,30.4,12920.0,DELIVERED
POL-0005884,PO-2025-03497,1,MAT-00723,123,5.49,675.27,DELIVERED
POL-0005885,PO-2025-03497,2,MAT-00676,1703,10.15,17285.45,DELIVERED
POL-0005886,PO-2025-03498,1,MAT-00632,111,130.83,14522.13,DELIVERED
POL-0005887,PO-2025-03499,1,MAT-00145,2098,34.36,72087.28,DELIVERED
POL-0005888,PO-2025-03500,1,MAT-00992,1406,2.75,3866.5,DELIVERED
POL-0005889,PO-2025-03500,2,MAT-00082,3763,38.31,144160.53,DELIVERED
POL-0005890,PO-2025-03500,3,MAT-00469,102,14.95,1524.9,DELIVERED
POL-0005891,PO-2025-03501,1,MAT-00321,615,25.93,15946.95,DELIVERED
POL-0005892,PO-2025-03502,1,MAT-00742,1170,5.96,6973.2,DELIVERED
POL-0005893,PO-2025-03503,1,MAT-00570,178,16.45,2928.1,DELIVERED
POL-0005894,PO-2025-03503,2,MAT-00369,2005,27.23,54596.15,DELIVERED
POL-0005895,PO-2025-03504,1,MAT-00632,31,130.83,4055.73,DELIVERED
POL-0005896,PO-2025-03504,2,MAT-00181,442,49.25,21768.5,DELIVERED
POL-0005897,PO-2025-03504,3,MAT-00496,1113,44.28,49283.64,DELIVERED
POL-0005898,PO-2025-03505,1,MAT-00261,169,9.62,1625.78,DELIVERED
POL-0005899,PO-2025-03505,2,MAT-00322,1031,53.98,55653.38,DELIVERED
POL-0005900,PO-2025-03505,3,MAT-00938,399,54.51,21749.49,DELIVERED
POL-0005901,PO-2025-03506,1,MAT-00665,78,11.14,868.92,OVERDUE
POL-0005902,PO-2025-03507,1,MAT-01179,1119,8.13,9097.47,OVERDUE
POL-0005903,PO-2025-03507,2,MAT-00696,4402,17.59,77431.18,OVERDUE
POL-0005904,PO-2025-03508,1,MAT-01115,1660,32.28,53584.8,DELIVERED
POL-0005905,PO-2025-03508,2,MAT-00593,810,45.4,36774.0,DELIVERED
POL-0005906,PO-2025-03508,3,MAT-01031,1488,20.02,29789.76,DELIVERED
POL-0005907,PO-2025-03508,4,MAT-00038,89,3.22,286.58,DELIVERED
POL-0005908,PO-2025-03509,1,MAT-00977,211,15.0,3165.0,DELIVERED
POL-0005909,PO-2025-03509,2,MAT-00857,2105,11.28,23744.4,DELIVERED
POL-0005910,PO-2025-03510,1,MAT-01172,996,33.4,33266.4,DELIVERED
POL-0005911,PO-2025-03511,1,MAT-00304,281,45.95,12911.95,DELIVERED
POL-0005912,PO-2025-03511,2,MAT-00868,150,35.58,5337.0,DELIVERED
POL-0005913,PO-2025-03511,3,MAT-01103,328,278.63,91390.64,DELIVERED
POL-0005914,PO-2025-03512,1,MAT-00628,377,21.55,8124.35,DELIVERED
POL-0005915,PO-2025-03513,1,MAT-00820,1702,90.41,153877.82,IN_TRANSIT
POL-0005916,PO-2025-03513,2,MAT-00748,165,11.55,1905.75,IN_TRANSIT
POL-0005917,PO-2025-03514,1,MAT-00519,89,27.26,2426.14,IN_TRANSIT
POL-0005918,PO-2025-03514,2,MAT-00432,726,2.59,1880.34,IN_TRANSIT
POL-0005919,PO-2025-03515,1,MAT-00892,200,43.57,8714.0,DELIVERED
POL-0005920,PO-2025-03516,1,MAT-00917,361,48.1,17364.1,DELIVERED
POL-0005921,PO-2025-03517,1,MAT-00436,105,28.44,2986.2,DELIVERED
POL-0005922,PO-2025-03518,1,MAT-00913,208,35.57,7398.56,OVERDUE
POL-0005923,PO-2025-03518,2,MAT-00728,4219,34.17,144163.23,OVERDUE
POL-0005924,PO-2025-03518,3,MAT-00959,238,47.22,11238.36,OVERDUE
POL-0005925,PO-2025-03518,4,MAT-00114,38,400.81,15230.78,OVERDUE
POL-0005926,PO-2025-03519,1,MAT-00748,202,11.55,2333.1,DELIVERED
POL-0005927,PO-2025-03519,2,MAT-00578,1143,59.6,68122.8,DELIVERED
POL-0005928,PO-2025-03519,3,MAT-01103,228,278.63,63527.64,DELIVERED
POL-0005929,PO-2025-03519,4,MAT-00664,1528,14.77,22568.56,DELIVERED
POL-0005930,PO-2025-03520,1,MAT-00798,118,51.28,6051.04,DELIVERED
POL-0005931,PO-2025-03520,2,MAT-01126,2076,7.09,14718.84,DELIVERED
POL-0005932,PO-2025-03520,3,MAT-00690,982,43.87,43080.34,DELIVERED
POL-0005933,PO-2025-03521,1,MAT-00970,2156,5.12,11038.72,IN_TRANSIT
POL-0005934,PO-2025-03522,1,MAT-00557,55,14.49,796.95,DELIVERED
POL-0005935,PO-2025-03522,2,MAT-01158,229,318.69,72980.01,DELIVERED
POL-0005936,PO-2025-03522,3,MAT-00442,206,24.22,4989.32,DELIVERED
POL-0005937,PO-2025-03522,4,MAT-00921,82,76.15,6244.3,DELIVERED
POL-0005938,PO-2025-03523,1,MAT-00963,1844,31.8,58639.2,DELIVERED
POL-0005939,PO-2025-03523,2,MAT-01140,74,60.83,4501.42,DELIVERED
POL-0005940,PO-2025-03524,1,MAT-01138,676,6.66,4502.16,DELIVERED
POL-0005941,PO-2025-03524,2,MAT-00826,1091,125.95,137411.45,DELIVERED
POL-0005942,PO-2025-03525,1,MAT-00840,285,21.61,6158.85,DELIVERED
POL-0005943,PO-2025-03526,1,MAT-00628,484,21.55,10430.2,DELIVERED
POL-0005944,PO-2025-03526,2,MAT-00585,446,29.99,13375.54,DELIVERED
POL-0005945,PO-2025-03527,1,MAT-00739,853,150.17,128095.01,PENDING
POL-0005946,PO-2025-03527,2,MAT-00816,420,4.83,2028.6,PENDING
POL-0005947,PO-2025-03527,3,MAT-00886,120,203.43,24411.6,PENDING
POL-0005948,PO-2025-03527,4,MAT-00980,298,60.76,18106.48,PENDING
POL-0005949,PO-2025-03528,1,MAT-00957,248,38.32,9503.36,DELIVERED
POL-0005950,PO-2025-03529,1,MAT-01156,1356,77.4,104954.4,DELIVERED
POL-0005951,PO-2025-03529,2,MAT-00684,1086,47.87,51986.82,DELIVERED
POL-0005952,PO-2025-03529,3,MAT-00965,1052,25.4,26720.8,DELIVERED
POL-0005953,PO-2025-03530,1,MAT-00703,323,12.47,4027.81,DELIVERED
POL-0005954,PO-2025-03531,1,MAT-00875,916,25.78,23614.48,DELIVERED
POL-0005955,PO-2025-03532,1,MAT-00980,401,60.76,24364.76,DELIVERED
POL-0005956,PO-2025-03533,1,MAT-00631,219,4.35,952.65,DELIVERED
POL-0005957,PO-2025-03533,2,MAT-00365,2162,51.48,111299.76,DELIVERED
POL-0005958,PO-2025-03534,1,MAT-00886,50,203.43,10171.5,DELIVERED
POL-0005959,PO-2025-03535,1,MAT-00777,164,11.98,1964.72,DELIVERED
POL-0005960,PO-2025-03535,2,MAT-00616,1341,30.43,40806.63,DELIVERED
POL-0005961,PO-2025-03536,1,MAT-00539,405,74.47,30160.35,DELIVERED
POL-0005962,PO-2025-03537,1,MAT-00947,598,4.51,2696.98,DELIVERED
POL-0005963,PO-2025-03538,1,MAT-00169,1625,20.81,33816.25,DELIVERED
POL-0005964,PO-2025-03538,2,MAT-00122,497,9.54,4741.38,DELIVERED
POL-0005965,PO-2025-03538,3,MAT-00789,1233,25.4,31318.2,DELIVERED
POL-0005966,PO-2025-03539,1,MAT-00887,54,48.82,2636.28,DELIVERED
POL-0005967,PO-2025-03539,2,MAT-00387,161,36.38,5857.18,DELIVERED
POL-0005968,PO-2025-03539,3,MAT-00426,971,122.87,119306.77,DELIVERED
POL-0005969,PO-2025-03540,1,MAT-00732,196,8.69,1703.24,DELIVERED
POL-0005970,PO-2025-03541,1,MAT-00982,2298,37.26,85623.48,DELIVERED
POL-0005971,PO-2025-03541,2,MAT-00499,51,10.27,523.77,DELIVERED
POL-0005972,PO-2025-03542,1,MAT-00368,1317,26.65,35098.05,DELIVERED
POL-0005973,PO-2025-03542,2,MAT-00930,82,22.16,1817.12,DELIVERED
POL-0005974,PO-2025-03543,1,MAT-00153,116,12.75,1479.0,DELIVERED
POL-0005975,PO-2025-03543,2,MAT-00406,40,55.54,2221.6,DELIVERED
POL-0005976,PO-2025-03543,3,MAT-00909,346,55.6,19237.6,DELIVERED
POL-0005977,PO-2025-03544,1,MAT-00299,496,60.43,29973.28,DELIVERED
POL-0005978,PO-2025-03544,2,MAT-00955,393,21.66,8512.38,DELIVERED
POL-0005979,PO-2025-03545,1,MAT-01144,1520,28.6,43472.0,DELIVERED
POL-0005980,PO-2025-03546,1,MAT-01079,4870,140.21,682822.7,DELIVERED
POL-0005981,PO-2025-03546,2,MAT-00907,1662,6.14,10204.68,DELIVERED
POL-0005982,PO-2025-03546,3,MAT-00999,146,14.15,2065.9,DELIVERED
POL-0005983,PO-2025-03547,1,MAT-01020,1258,38.72,48709.76,DELIVERED
POL-0005984,PO-2025-03548,1,MAT-00339,106,44.34,4700.04,DELIVERED
POL-0005985,PO-2025-03548,2,MAT-00649,1472,20.05,29513.6,DELIVERED
POL-0005986,PO-2025-03548,3,MAT-00153,183,12.75,2333.25,DELIVERED
