inspection_id,receipt_id,material_id,supplier_id,inspection_date,sample_size,defect_count,defect_ppm,defect_type_code,disposition,inspector_id
QC-0004819,GR-0004819,MAT-00804,SUP-0021,2025-07-16,35,2,57142,DEF_PACKAGING,REJECTED,INSP-118
QC-0004820,GR-0004820,MAT-00338,SUP-0021,2025-07-15,33,2,60606,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0004821,GR-0004821,MAT-00356,SUP-0098,2025-09-28,31,2,64516,DEF_METALLURGY,REJECTED,INSP-112
QC-0004822,GR-0004822,MAT-00248,SUP-0098,2025-09-26,168,24,142857,DEF_DIMENSIONAL,REJECTED,INSP-105
QC-0004823,GR-0004823,MAT-00536,SUP-0098,2025-09-20,328,29,88414,DEF_DIMENSIONAL,REJECTED,INSP-114
QC-0004824,GR-0004824,MAT-00554,SUP-0040,2025-05-31,180,29,161111,DEF_METALLURGY,REJECTED,INSP-102
QC-0004825,GR-0004825,MAT-01141,SUP-0058,2025-03-01,241,9,37344,DEF_PACKAGING,CONCESSION,INSP-103
QC-0004826,GR-0004826,MAT-00181,SUP-0077,2025-11-24,36,1,27777,DEF_METALLURGY,CONCESSION,INSP-113
QC-0004827,GR-0004827,MAT-00149,SUP-0077,2025-11-29,327,26,79510,DEF_METALLURGY,REJECTED,INSP-113
QC-0004828,GR-0004828,MAT-01179,SUP-0077,2025-11-26,275,19,69090,DEF_SURFACE,REJECTED,INSP-109
QC-0004829,GR-0004829,MAT-00560,SUP-0094,2025-06-16,88,2,22727,DEF_CONTAMINATION,CONCESSION,INSP-125
QC-0004830,GR-0004830,MAT-00754,SUP-0094,2025-06-16,195,0,0,,ACCEPTED,INSP-114
QC-0004831,GR-0004831,MAT-01109,SUP-0094,2025-06-15,11,0,0,,ACCEPTED,INSP-114
QC-0004832,GR-0004832,MAT-00127,SUP-0104,2025-10-03,108,12,111111,DEF_METALLURGY,REJECTED,INSP-116
QC-0004833,GR-0004833,MAT-00378,SUP-0012,2025-07-15,619,77,124394,DEF_SURFACE,REJECTED,INSP-108
QC-0004834,GR-0004834,MAT-00317,SUP-0012,2025-08-06,407,48,117936,DEF_ELECTRICAL,REJECTED,INSP-103
QC-0004835,GR-0004835,MAT-00597,SUP-0012,2025-08-02,10,1,100000,DEF_SURFACE,REJECTED,INSP-115
QC-0004836,GR-0004836,MAT-00688,SUP-0012,2025-07-30,174,18,103448,DEF_METALLURGY,REJECTED,INSP-118
QC-0004837,GR-0004837,MAT-01042,SUP-0108,2026-02-09,104,17,163461,DEF_PACKAGING,REJECTED,INSP-122
QC-0004838,GR-0004838,MAT-00398,SUP-0010,2026-03-31,67,5,74626,DEF_DIMENSIONAL,REJECTED,INSP-112
QC-0004839,GR-0004839,MAT-00322,SUP-0025,2025-12-02,127,12,94488,DEF_ELECTRICAL,REJECTED,INSP-109
QC-0004840,GR-0004840,MAT-00010,SUP-0025,2025-12-06,69,2,28985,DEF_CONTAMINATION,CONCESSION,INSP-108
QC-0004841,GR-0004841,MAT-00677,SUP-0083,2025-12-26,13,1,76923,DEF_CONTAMINATION,REJECTED,INSP-102
QC-0004842,GR-0004842,MAT-00429,SUP-0083,2025-12-26,607,31,51070,DEF_PACKAGING,REJECTED,INSP-110
QC-0004843,GR-0004843,MAT-00066,SUP-0083,2025-12-24,26,2,76923,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0004844,GR-0004844,MAT-00813,SUP-0086,2025-07-25,12,0,0,,ACCEPTED,INSP-114
QC-0004845,GR-0004845,MAT-00700,SUP-0091,2025-07-17,139,8,57553,DEF_CONTAMINATION,REJECTED,INSP-110
QC-0004846,GR-0004846,MAT-00454,SUP-0095,2026-04-09,649,22,33898,DEF_METALLURGY,CONCESSION,INSP-106
QC-0004847,GR-0004847,MAT-00197,SUP-0077,2025-10-02,64,6,93750,DEF_SURFACE,REJECTED,INSP-121
QC-0004848,GR-0004848,MAT-00323,SUP-0023,2025-10-10,10,0,0,,ACCEPTED,INSP-121
QC-0004849,GR-0004849,MAT-00455,SUP-0026,2026-02-21,13,2,153846,DEF_CONTAMINATION,REJECTED,INSP-125
QC-0004850,GR-0004850,MAT-00494,SUP-0120,2025-10-04,22,0,0,,ACCEPTED,INSP-110
QC-0004851,GR-0004851,MAT-00376,SUP-0068,2026-02-02,86,2,23255,DEF_SURFACE,CONCESSION,INSP-125
QC-0004852,GR-0004852,MAT-00290,SUP-0074,2026-01-04,360,22,61111,DEF_ELECTRICAL,REJECTED,INSP-122
QC-0004853,GR-0004853,MAT-01131,SUP-0062,2026-04-10,10,0,0,,ACCEPTED,INSP-113
QC-0004854,GR-0004854,MAT-01127,SUP-0062,2026-04-13,186,29,155913,DEF_METALLURGY,REJECTED,INSP-117
QC-0004855,GR-0004855,MAT-00300,SUP-0062,2026-04-14,167,13,77844,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0004856,GR-0004856,MAT-00873,SUP-0062,2026-04-09,36,5,138888,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0004857,GR-0004857,MAT-00204,SUP-0111,2025-05-15,10,0,0,,ACCEPTED,INSP-118
QC-0004858,GR-0004858,MAT-01085,SUP-0075,2025-09-10,65,9,138461,DEF_ELECTRICAL,REJECTED,INSP-113
QC-0004859,GR-0004859,MAT-01192,SUP-0075,2025-09-07,111,11,99099,DEF_ELECTRICAL,REJECTED,INSP-109
QC-0004860,GR-0004860,MAT-00037,SUP-0075,2025-09-04,69,8,115942,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0004861,GR-0004861,MAT-01073,SUP-0095,2025-11-07,53,1,18867,DEF_SURFACE,CONCESSION,INSP-120
QC-0004862,GR-0004862,MAT-00377,SUP-0095,2025-11-06,335,9,26865,DEF_DIMENSIONAL,CONCESSION,INSP-114
QC-0004863,GR-0004863,MAT-00866,SUP-0085,2025-08-10,11,1,90909,DEF_DIMENSIONAL,REJECTED,INSP-108
QC-0004864,GR-0004864,MAT-00858,SUP-0035,2026-03-09,709,132,186177,DEF_SURFACE,REJECTED,INSP-124
QC-0004865,GR-0004865,MAT-00233,SUP-0035,2026-03-13,32,6,187500,DEF_METALLURGY,REJECTED,INSP-106
QC-0004866,GR-0004866,MAT-00907,SUP-0035,2026-04-08,722,149,206371,DEF_PACKAGING,REJECTED,INSP-111
QC-0004867,GR-0004867,MAT-00965,SUP-0012,2026-04-09,49,7,142857,DEF_METALLURGY,REJECTED,INSP-103
QC-0004868,GR-0004868,MAT-00575,SUP-0012,2026-04-12,150,11,73333,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0004869,GR-0004869,MAT-01185,SUP-0012,2026-04-08,10,1,100000,DEF_SURFACE,REJECTED,INSP-107
QC-0004870,GR-0004870,MAT-00021,SUP-0012,2026-04-14,51,5,98039,DEF_METALLURGY,REJECTED,INSP-119
QC-0004871,GR-0004871,MAT-00318,SUP-0014,2025-12-22,548,143,260948,DEF_ELECTRICAL,REJECTED,INSP-114
QC-0004872,GR-0004872,MAT-00363,SUP-0014,2025-12-21,388,94,242268,DEF_CONTAMINATION,REJECTED,INSP-123
QC-0004873,GR-0004873,MAT-00082,SUP-0036,2025-09-21,711,3,4219,DEF_ELECTRICAL,CONCESSION,INSP-122
QC-0004874,GR-0004874,MAT-01009,SUP-0036,2025-09-22,80,0,0,,ACCEPTED,INSP-113
QC-0004875,GR-0004875,MAT-00669,SUP-0036,2025-09-22,685,12,17518,DEF_PACKAGING,CONCESSION,INSP-116
QC-0004876,GR-0004876,MAT-00920,SUP-0036,2025-09-24,52,0,0,,ACCEPTED,INSP-122
QC-0004877,GR-0004877,MAT-01092,SUP-0119,2025-11-24,155,11,70967,DEF_ELECTRICAL,REJECTED,INSP-119
QC-0004878,GR-0004878,MAT-00425,SUP-0003,2025-11-25,10,1,100000,DEF_DIMENSIONAL,REJECTED,INSP-103
QC-0004879,GR-0004879,MAT-00672,SUP-0003,2025-11-23,15,6,400000,DEF_PACKAGING,REJECTED,INSP-116
QC-0004880,GR-0004880,MAT-00230,SUP-0099,2025-09-30,34,0,0,,ACCEPTED,INSP-110
QC-0004881,GR-0004881,MAT-01003,SUP-0099,2025-09-29,306,3,9803,DEF_DIMENSIONAL,CONCESSION,INSP-117
QC-0004882,GR-0004882,MAT-00754,SUP-0099,2025-09-28,162,0,0,,ACCEPTED,INSP-101
QC-0004883,GR-0004883,MAT-00175,SUP-0099,2025-09-30,453,0,0,,ACCEPTED,INSP-107
QC-0004884,GR-0004884,MAT-01176,SUP-0002,2025-12-25,19,1,52631,DEF_METALLURGY,REJECTED,INSP-118
QC-0004885,GR-0004885,MAT-01072,SUP-0008,2026-02-28,26,3,115384,DEF_ELECTRICAL,REJECTED,INSP-115
QC-0004886,GR-0004886,MAT-00749,SUP-0056,2026-03-05,10,2,200000,DEF_CONTAMINATION,REJECTED,INSP-125
QC-0004887,GR-0004887,MAT-01010,SUP-0029,2025-10-12,149,22,147651,DEF_METALLURGY,REJECTED,INSP-107
QC-0004888,GR-0004888,MAT-00065,SUP-0029,2025-10-08,12,2,166666,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0004889,GR-0004889,MAT-00112,SUP-0077,2025-11-08,52,3,57692,DEF_SURFACE,REJECTED,INSP-114
QC-0004890,GR-0004890,MAT-00226,SUP-0072,2025-11-18,10,1,100000,DEF_METALLURGY,REJECTED,INSP-120
QC-0004891,GR-0004891,MAT-00171,SUP-0112,2026-02-22,27,1,37037,DEF_ELECTRICAL,CONCESSION,INSP-102
QC-0004892,GR-0004892,MAT-00428,SUP-0112,2026-02-22,34,1,29411,DEF_CONTAMINATION,CONCESSION,INSP-105
QC-0004893,GR-0004893,MAT-00015,SUP-0112,2026-02-16,62,2,32258,DEF_SURFACE,CONCESSION,INSP-122
QC-0004894,GR-0004894,MAT-00268,SUP-0024,2026-01-02,220,10,45454,DEF_METALLURGY,REJECTED,INSP-101
QC-0004895,GR-0004895,MAT-00194,SUP-0059,2026-03-16,132,20,151515,DEF_METALLURGY,REJECTED,INSP-119
QC-0004896,GR-0004896,MAT-00016,SUP-0059,2026-03-16,18,2,111111,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0004897,GR-0004897,MAT-00176,SUP-0059,2026-04-03,141,23,163120,DEF_SURFACE,REJECTED,INSP-124
QC-0004898,GR-0004898,MAT-00248,SUP-0059,2026-03-19,255,36,141176,DEF_DIMENSIONAL,REJECTED,INSP-121
QC-0004899,GR-0004899,MAT-01193,SUP-0083,2026-03-09,44,1,22727,DEF_SURFACE,CONCESSION,INSP-109
QC-0004900,GR-0004900,MAT-00226,SUP-0083,2026-03-12,25,1,40000,DEF_METALLURGY,REJECTED,INSP-104
QC-0004901,GR-0004901,MAT-00682,SUP-0085,2025-10-16,18,0,0,,ACCEPTED,INSP-108
QC-0004902,GR-0004902,MAT-00855,SUP-0107,2025-04-30,15,1,66666,DEF_DIMENSIONAL,REJECTED,INSP-110
QC-0004903,GR-0004903,MAT-00489,SUP-0095,2025-10-19,71,4,56338,DEF_DIMENSIONAL,REJECTED,INSP-109
QC-0004904,GR-0004904,MAT-00308,SUP-0056,2026-01-17,96,8,83333,DEF_ELECTRICAL,REJECTED,INSP-117
QC-0004905,GR-0004905,MAT-00669,SUP-0038,2025-11-12,730,28,38356,DEF_ELECTRICAL,CONCESSION,INSP-125
QC-0004906,GR-0004906,MAT-00751,SUP-0038,2025-11-12,169,5,29585,DEF_METALLURGY,CONCESSION,INSP-104
QC-0004907,GR-0004907,MAT-00902,SUP-0063,2026-02-28,43,4,93023,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0004908,GR-0004908,MAT-00965,SUP-0012,2025-10-14,144,13,90277,DEF_SURFACE,REJECTED,INSP-112
QC-0004909,GR-0004909,MAT-01011,SUP-0082,2026-02-22,193,24,124352,DEF_METALLURGY,REJECTED,INSP-113
QC-0004910,GR-0004910,MAT-01071,SUP-0025,2025-07-20,14,0,0,,ACCEPTED,INSP-120
QC-0004911,GR-0004911,MAT-00978,SUP-0025,2025-07-21,18,2,111111,DEF_PACKAGING,REJECTED,INSP-105
QC-0004912,GR-0004912,MAT-00650,SUP-0094,2026-01-29,30,0,0,,ACCEPTED,INSP-112
QC-0004913,GR-0004913,MAT-00963,SUP-0026,2025-08-14,209,15,71770,DEF_METALLURGY,REJECTED,INSP-125
QC-0004914,GR-0004914,MAT-00824,SUP-0026,2025-08-16,10,0,0,,ACCEPTED,INSP-125
QC-0004915,GR-0004915,MAT-00636,SUP-0026,2025-08-20,69,2,28985,DEF_METALLURGY,CONCESSION,INSP-125
QC-0004916,GR-0004916,MAT-00651,SUP-0022,2025-09-11,66,3,45454,DEF_PACKAGING,REJECTED,INSP-107
QC-0004917,GR-0004917,MAT-00016,SUP-0022,2025-09-11,68,1,14705,DEF_ELECTRICAL,CONCESSION,INSP-105
QC-0004918,GR-0004918,MAT-00186,SUP-0022,2025-09-13,709,18,25387,DEF_ELECTRICAL,CONCESSION,INSP-105
QC-0004919,GR-0004919,MAT-00826,SUP-0016,2026-02-20,540,30,55555,DEF_CONTAMINATION,REJECTED,INSP-101
QC-0004920,GR-0004920,MAT-00076,SUP-0120,2025-11-26,23,1,43478,DEF_METALLURGY,REJECTED,INSP-124
QC-0004921,GR-0004921,MAT-00186,SUP-0028,2025-08-24,728,78,107142,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0004922,GR-0004922,MAT-00963,SUP-0028,2025-08-24,251,23,91633,DEF_CONTAMINATION,REJECTED,INSP-110
QC-0004923,GR-0004923,MAT-00733,SUP-0028,2025-08-22,723,71,98201,DEF_CONTAMINATION,REJECTED,INSP-120
QC-0004924,GR-0004924,MAT-00650,SUP-0094,2026-01-19,62,0,0,,ACCEPTED,INSP-121
QC-0004925,GR-0004925,MAT-00897,SUP-0094,2026-01-16,10,0,0,,ACCEPTED,INSP-105
QC-0004926,GR-0004926,MAT-00422,SUP-0076,2025-11-15,37,5,135135,DEF_SURFACE,REJECTED,INSP-108
QC-0004927,GR-0004927,MAT-00143,SUP-0076,2025-11-19,16,0,0,,ACCEPTED,INSP-115
QC-0004928,GR-0004928,MAT-00520,SUP-0019,2025-11-19,35,3,85714,DEF_CONTAMINATION,REJECTED,INSP-119
QC-0004929,GR-0004929,MAT-00296,SUP-0019,2025-11-27,314,28,89171,DEF_SURFACE,REJECTED,INSP-125
QC-0004930,GR-0004930,MAT-01082,SUP-0019,2026-03-30,268,24,89552,DEF_DIMENSIONAL,REJECTED,INSP-122
QC-0004931,GR-0004931,MAT-00602,SUP-0019,2026-04-02,11,1,90909,DEF_ELECTRICAL,REJECTED,INSP-106
QC-0004932,GR-0004932,MAT-00151,SUP-0019,2026-04-09,15,1,66666,DEF_PACKAGING,REJECTED,INSP-113
QC-0004933,GR-0004933,MAT-00866,SUP-0085,2025-11-28,12,0,0,,ACCEPTED,INSP-106
QC-0004934,GR-0004934,MAT-00713,SUP-0110,2026-01-26,701,53,75606,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0004935,GR-0004935,MAT-00866,SUP-0085,2025-08-17,11,0,0,,ACCEPTED,INSP-102
QC-0004936,GR-0004936,MAT-00870,SUP-0085,2025-08-21,304,11,36184,DEF_PACKAGING,CONCESSION,INSP-110
QC-0004937,GR-0004937,MAT-00386,SUP-0085,2025-08-21,303,6,19801,DEF_SURFACE,CONCESSION,INSP-115
QC-0004938,GR-0004938,MAT-00479,SUP-0099,2025-11-05,156,4,25641,DEF_METALLURGY,CONCESSION,INSP-119
QC-0004939,GR-0004939,MAT-00020,SUP-0049,2025-06-16,161,7,43478,DEF_DIMENSIONAL,REJECTED,INSP-112
QC-0004940,GR-0004940,MAT-00197,SUP-0049,2025-06-18,56,3,53571,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0004941,GR-0004941,MAT-00437,SUP-0094,2025-07-26,324,0,0,,ACCEPTED,INSP-125
QC-0004942,GR-0004942,MAT-00871,SUP-0094,2025-07-28,148,0,0,,ACCEPTED,INSP-116
QC-0004943,GR-0004943,MAT-00094,SUP-0003,2025-04-25,17,1,58823,DEF_PACKAGING,REJECTED,INSP-114
QC-0004944,GR-0004944,MAT-00770,SUP-0003,2025-04-21,91,11,120879,DEF_ELECTRICAL,REJECTED,INSP-121
QC-0004945,GR-0004945,MAT-00661,SUP-0067,2025-08-26,10,1,100000,DEF_METALLURGY,REJECTED,INSP-103
QC-0004946,GR-0004946,MAT-00548,SUP-0067,2025-08-27,142,14,98591,DEF_SURFACE,REJECTED,INSP-114
QC-0004947,GR-0004947,MAT-00761,SUP-0067,2025-09-02,37,4,108108,DEF_CONTAMINATION,REJECTED,INSP-109
QC-0004948,GR-0004948,MAT-00961,SUP-0065,2026-02-02,10,0,0,,ACCEPTED,INSP-113
QC-0004949,GR-0004949,MAT-00874,SUP-0093,2026-04-10,294,72,244897,DEF_ELECTRICAL,REJECTED,INSP-121
QC-0004950,GR-0004950,MAT-00991,SUP-0106,2025-12-22,10,0,0,,ACCEPTED,INSP-113
QC-0004951,GR-0004951,MAT-00971,SUP-0089,2025-07-02,346,26,75144,DEF_DIMENSIONAL,REJECTED,INSP-125
QC-0004952,GR-0004952,MAT-00815,SUP-0099,2026-01-27,364,3,8241,DEF_SURFACE,CONCESSION,INSP-117
QC-0004953,GR-0004953,MAT-01157,SUP-0099,2026-01-25,40,0,0,,ACCEPTED,INSP-113
QC-0004954,GR-0004954,MAT-00726,SUP-0110,2025-12-22,112,4,35714,DEF_METALLURGY,CONCESSION,INSP-122
QC-0004955,GR-0004955,MAT-01087,SUP-0110,2025-12-29,30,3,100000,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0004956,GR-0004956,MAT-00314,SUP-0095,2026-01-30,68,1,14705,DEF_METALLURGY,CONCESSION,INSP-103
QC-0004957,GR-0004957,MAT-00353,SUP-0026,2026-02-24,51,7,137254,DEF_CONTAMINATION,REJECTED,INSP-103
QC-0004958,GR-0004958,MAT-00710,SUP-0026,2026-02-28,66,2,30303,DEF_DIMENSIONAL,CONCESSION,INSP-123
QC-0004959,GR-0004959,MAT-01092,SUP-0119,2026-01-12,151,11,72847,DEF_METALLURGY,REJECTED,INSP-114
QC-0004960,GR-0004960,MAT-00308,SUP-0056,2025-10-06,58,6,103448,DEF_ELECTRICAL,REJECTED,INSP-107
QC-0004961,GR-0004961,MAT-01136,SUP-0074,2026-01-11,261,19,72796,DEF_SURFACE,REJECTED,INSP-108
QC-0004962,GR-0004962,MAT-00800,SUP-0074,2026-01-12,110,7,63636,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0004963,GR-0004963,MAT-00281,SUP-0074,2026-01-11,89,6,67415,DEF_CONTAMINATION,REJECTED,INSP-124
QC-0004964,GR-0004964,MAT-00439,SUP-0074,2026-01-14,20,1,50000,DEF_ELECTRICAL,REJECTED,INSP-111
QC-0004965,GR-0004965,MAT-00705,SUP-0090,2025-05-21,569,34,59753,DEF_PACKAGING,REJECTED,INSP-107
QC-0004966,GR-0004966,MAT-00535,SUP-0090,2025-05-17,51,6,117647,DEF_PACKAGING,REJECTED,INSP-124
QC-0004967,GR-0004967,MAT-01008,SUP-0024,2025-06-12,155,11,70967,DEF_DIMENSIONAL,REJECTED,INSP-109
QC-0004968,GR-0004968,MAT-00634,SUP-0119,2025-10-12,41,2,48780,DEF_CONTAMINATION,REJECTED,INSP-120
QC-0004969,GR-0004969,MAT-00489,SUP-0095,2026-02-26,42,2,47619,DEF_DIMENSIONAL,REJECTED,INSP-108
QC-0004970,GR-0004970,MAT-00589,SUP-0095,2026-02-25,10,1,100000,DEF_CONTAMINATION,REJECTED,INSP-119
QC-0004971,GR-0004971,MAT-00104,SUP-0077,2025-12-30,10,3,300000,DEF_CONTAMINATION,REJECTED,INSP-103
QC-0004972,GR-0004972,MAT-00005,SUP-0077,2025-12-23,334,27,80838,DEF_ELECTRICAL,REJECTED,INSP-123
QC-0004973,GR-0004973,MAT-01177,SUP-0077,2025-12-29,15,1,66666,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0004974,GR-0004974,MAT-01122,SUP-0070,2025-11-29,20,7,350000,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0004975,GR-0004975,MAT-00810,SUP-0070,2026-01-08,81,21,259259,DEF_DIMENSIONAL,REJECTED,INSP-123
QC-0004976,GR-0004976,MAT-00374,SUP-0070,2025-12-10,10,4,400000,DEF_CONTAMINATION,REJECTED,INSP-115
QC-0004977,GR-0004977,MAT-00943,SUP-0070,2025-12-07,125,31,248000,DEF_METALLURGY,REJECTED,INSP-121
QC-0004978,GR-0004978,MAT-00930,SUP-0116,2025-11-05,10,0,0,,ACCEPTED,INSP-113
QC-0004979,GR-0004979,MAT-00147,SUP-0116,2025-11-05,11,0,0,,ACCEPTED,INSP-105
QC-0004980,GR-0004980,MAT-00151,SUP-0041,2025-10-03,10,1,100000,DEF_DIMENSIONAL,REJECTED,INSP-112
QC-0004981,GR-0004981,MAT-00764,SUP-0105,2026-03-23,123,0,0,,ACCEPTED,INSP-118
QC-0004982,GR-0004982,MAT-01076,SUP-0079,2025-06-04,58,8,137931,DEF_ELECTRICAL,REJECTED,INSP-116
QC-0004983,GR-0004983,MAT-00372,SUP-0061,2026-02-11,310,2,6451,DEF_PACKAGING,CONCESSION,INSP-117
QC-0004984,GR-0004984,MAT-01073,SUP-0061,2026-02-11,60,3,50000,DEF_ELECTRICAL,REJECTED,INSP-104
QC-0004985,GR-0004985,MAT-00972,SUP-0034,2026-03-25,10,0,0,,ACCEPTED,INSP-109
QC-0004986,GR-0004986,MAT-00984,SUP-0034,2026-03-25,10,0,0,,ACCEPTED,INSP-103
QC-0004987,GR-0004987,MAT-01079,SUP-0034,2026-03-26,734,41,55858,DEF_PACKAGING,REJECTED,INSP-118
QC-0004988,GR-0004988,MAT-01151,SUP-0092,2025-08-02,142,8,56338,DEF_ELECTRICAL,REJECTED,INSP-118
QC-0004989,GR-0004989,MAT-00229,SUP-0110,2025-10-26,45,2,44444,DEF_METALLURGY,REJECTED,INSP-108
QC-0004990,GR-0004990,MAT-00429,SUP-0110,2025-10-30,417,31,74340,DEF_ELECTRICAL,REJECTED,INSP-111
QC-0004991,GR-0004991,MAT-00763,SUP-0049,2025-07-13,237,17,71729,DEF_SURFACE,REJECTED,INSP-115
QC-0004992,GR-0004992,MAT-00553,SUP-0084,2026-01-28,185,12,64864,DEF_PACKAGING,REJECTED,INSP-125
QC-0004993,GR-0004993,MAT-00897,SUP-0084,2026-01-27,15,1,66666,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0004994,GR-0004994,MAT-00474,SUP-0090,2025-12-12,18,1,55555,DEF_PACKAGING,REJECTED,INSP-117
QC-0004995,GR-0004995,MAT-00513,SUP-0048,2026-01-24,33,1,30303,DEF_ELECTRICAL,CONCESSION,INSP-125
QC-0004996,GR-0004996,MAT-00064,SUP-0048,2026-01-21,41,0,0,,ACCEPTED,INSP-123
QC-0004997,GR-0004997,MAT-01000,SUP-0048,2026-01-19,69,2,28985,DEF_CONTAMINATION,CONCESSION,INSP-107
QC-0004998,GR-0004998,MAT-00032,SUP-0119,2025-08-19,10,1,100000,DEF_PACKAGING,REJECTED,INSP-121
QC-0004999,GR-0004999,MAT-01040,SUP-0119,2025-08-20,22,4,181818,DEF_ELECTRICAL,REJECTED,INSP-101
QC-0005000,GR-0005000,MAT-00419,SUP-0119,2025-08-14,69,5,72463,DEF_CONTAMINATION,REJECTED,INSP-104
QC-0005001,GR-0005001,MAT-01131,SUP-0062,2025-08-23,12,0,0,,ACCEPTED,INSP-122
QC-0005002,GR-0005002,MAT-00367,SUP-0079,2025-04-29,14,0,0,,ACCEPTED,INSP-114
QC-0005003,GR-0005003,MAT-01096,SUP-0079,2025-04-29,15,1,66666,DEF_DIMENSIONAL,REJECTED,INSP-122
QC-0005004,GR-0005004,MAT-00986,SUP-0079,2025-04-28,12,2,166666,DEF_DIMENSIONAL,REJECTED,INSP-116
QC-0005005,GR-0005005,MAT-01134,SUP-0004,2025-10-10,13,2,153846,DEF_SURFACE,REJECTED,INSP-108
QC-0005006,GR-0005006,MAT-00144,SUP-0004,2025-10-10,37,2,54054,DEF_DIMENSIONAL,REJECTED,INSP-102
QC-0005007,GR-0005007,MAT-00873,SUP-0050,2025-12-19,35,1,28571,DEF_DIMENSIONAL,CONCESSION,INSP-102
QC-0005008,GR-0005008,MAT-00444,SUP-0050,2025-12-26,298,28,93959,DEF_DIMENSIONAL,REJECTED,INSP-109
QC-0005009,GR-0005009,MAT-00914,SUP-0050,2025-12-19,61,7,114754,DEF_PACKAGING,REJECTED,INSP-120
QC-0005010,GR-0005010,MAT-00781,SUP-0114,2026-03-20,268,43,160447,DEF_METALLURGY,REJECTED,INSP-113
QC-0005011,GR-0005011,MAT-00823,SUP-0067,2026-01-18,742,81,109164,DEF_DIMENSIONAL,REJECTED,INSP-119
QC-0005012,GR-0005012,MAT-00883,SUP-0067,2026-01-09,568,56,98591,DEF_PACKAGING,REJECTED,INSP-120
QC-0005013,GR-0005013,MAT-00214,SUP-0064,2025-11-09,29,3,103448,DEF_PACKAGING,REJECTED,INSP-107
QC-0005014,GR-0005014,MAT-01190,SUP-0099,2025-11-25,175,2,11428,DEF_METALLURGY,CONCESSION,INSP-108
QC-0005015,GR-0005015,MAT-01060,SUP-0081,2025-09-16,96,15,156250,DEF_ELECTRICAL,REJECTED,INSP-113
QC-0005016,GR-0005016,MAT-00554,SUP-0081,2025-09-11,209,24,114832,DEF_METALLURGY,REJECTED,INSP-114
QC-0005017,GR-0005017,MAT-00612,SUP-0081,2025-09-15,56,9,160714,DEF_DIMENSIONAL,REJECTED,INSP-120
QC-0005018,GR-0005018,MAT-00884,SUP-0029,2025-05-18,31,3,96774,DEF_SURFACE,REJECTED,INSP-108
QC-0005019,GR-0005019,MAT-00904,SUP-0064,2025-06-19,61,3,49180,DEF_SURFACE,REJECTED,INSP-125
QC-0005020,GR-0005020,MAT-00071,SUP-0038,2025-09-26,128,5,39062,DEF_METALLURGY,CONCESSION,INSP-107
QC-0005021,GR-0005021,MAT-00480,SUP-0038,2025-09-27,16,2,125000,DEF_METALLURGY,REJECTED,INSP-106
QC-0005022,GR-0005022,MAT-00658,SUP-0105,2025-11-29,155,4,25806,DEF_ELECTRICAL,CONCESSION,INSP-107
QC-0005023,GR-0005023,MAT-00849,SUP-0105,2025-12-02,47,5,106382,DEF_ELECTRICAL,REJECTED,INSP-122
QC-0005024,GR-0005024,MAT-00539,SUP-0114,2025-12-18,104,15,144230,DEF_SURFACE,REJECTED,INSP-115
QC-0005025,GR-0005025,MAT-01104,SUP-0114,2025-12-17,154,18,116883,DEF_ELECTRICAL,REJECTED,INSP-120
QC-0005026,GR-0005026,MAT-00916,SUP-0114,2025-12-21,30,3,100000,DEF_METALLURGY,REJECTED,INSP-111
QC-0005027,GR-0005027,MAT-00380,SUP-0114,2025-12-20,10,3,300000,DEF_PACKAGING,REJECTED,INSP-121
QC-0005028,GR-0005028,MAT-00645,SUP-0052,2025-12-29,173,11,63583,DEF_CONTAMINATION,REJECTED,INSP-105
QC-0005029,GR-0005029,MAT-00758,SUP-0052,2026-01-01,150,10,66666,DEF_ELECTRICAL,REJECTED,INSP-125
QC-0005030,GR-0005030,MAT-00668,SUP-0086,2025-07-13,488,2,4098,DEF_CONTAMINATION,CONCESSION,INSP-116
QC-0005031,GR-0005031,MAT-00357,SUP-0089,2025-10-11,629,44,69952,DEF_METALLURGY,REJECTED,INSP-125
QC-0005032,GR-0005032,MAT-00498,SUP-0089,2025-10-18,42,6,142857,DEF_PACKAGING,REJECTED,INSP-117
QC-0005033,GR-0005033,MAT-00050,SUP-0096,2025-12-28,10,2,200000,DEF_SURFACE,REJECTED,INSP-101
