allocation_id,work_order_id,material_id,required_quantity,allocated_quantity,shortage_quantity
ALC-0004833,WO-2025-000811,MAT-00790,4993,4993,0
ALC-0004834,WO-2025-000811,MAT-00485,2517,2517,0
ALC-0004835,WO-2025-000811,MAT-00502,4537,4537,0
ALC-0004836,WO-2025-000811,MAT-00123,4041,4041,0
ALC-0004837,WO-2025-000811,MAT-00293,2384,2384,0
ALC-0004838,WO-2025-000811,MAT-00771,3093,3093,0
ALC-0004839,WO-2025-000811,MAT-00148,4826,4826,0
ALC-0004840,WO-2025-000812,MAT-00904,1728,1728,0
ALC-0004841,WO-2025-000812,MAT-00731,2066,2066,0
ALC-0004842,WO-2025-000812,MAT-00561,3684,3684,0
ALC-0004843,WO-2025-000812,MAT-00373,3579,3579,0
ALC-0004844,WO-2025-000812,MAT-00453,4107,4107,0
ALC-0004845,WO-2025-000812,MAT-01098,3527,3527,0
ALC-0004846,WO-2025-000812,MAT-01152,4044,4044,0
ALC-0004847,WO-2025-000813,MAT-00200,326,326,0
ALC-0004848,WO-2025-000813,MAT-00725,355,355,0
ALC-0004849,WO-2025-000813,MAT-00235,267,267,0
ALC-0004850,WO-2025-000813,MAT-00512,456,456,0
ALC-0004851,WO-2025-000813,MAT-00838,341,341,0
ALC-0004852,WO-2025-000813,MAT-00946,355,355,0
ALC-0004853,WO-2025-000814,MAT-00588,75,75,0
ALC-0004854,WO-2025-000814,MAT-00313,65,65,0
ALC-0004855,WO-2025-000814,MAT-01165,98,98,0
ALC-0004856,WO-2025-000814,MAT-00987,120,120,0
ALC-0004857,WO-2025-000814,MAT-00481,92,92,0
ALC-0004858,WO-2025-000814,MAT-00672,192,192,0
ALC-0004859,WO-2025-000815,MAT-00115,153,153,0
ALC-0004860,WO-2025-000815,MAT-01112,194,194,0
ALC-0004861,WO-2025-000815,MAT-00609,126,126,0
ALC-0004862,WO-2025-000815,MAT-00783,78,78,0
ALC-0004863,WO-2025-000815,MAT-01045,140,140,0
ALC-0004864,WO-2025-000815,MAT-00774,145,145,0
ALC-0004865,WO-2025-000816,MAT-00018,273,273,0
ALC-0004866,WO-2025-000816,MAT-00582,157,157,0
ALC-0004867,WO-2025-000816,MAT-00423,433,433,0
ALC-0004868,WO-2025-000816,MAT-00141,382,382,0
ALC-0004869,WO-2025-000817,MAT-00655,193,193,0
ALC-0004870,WO-2025-000817,MAT-00069,166,166,0
ALC-0004871,WO-2025-000817,MAT-00088,120,120,0
ALC-0004872,WO-2025-000817,MAT-00774,81,81,0
ALC-0004873,WO-2025-000817,MAT-00419,134,134,0
ALC-0004874,WO-2025-000817,MAT-00740,201,201,0
ALC-0004875,WO-2025-000818,MAT-01127,224,224,0
ALC-0004876,WO-2025-000818,MAT-00186,241,241,0
ALC-0004877,WO-2025-000818,MAT-00178,239,239,0
ALC-0004878,WO-2025-000818,MAT-00133,84,84,0
ALC-0004879,WO-2025-000818,MAT-01190,243,243,0
ALC-0004880,WO-2025-000818,MAT-00246,172,172,0
ALC-0004881,WO-2025-000818,MAT-00859,58,58,0
ALC-0004882,WO-2025-000818,MAT-00096,126,126,0
ALC-0004883,WO-2025-000819,MAT-00543,324,324,0
ALC-0004884,WO-2025-000819,MAT-00946,764,764,0
ALC-0004885,WO-2025-000819,MAT-00547,756,756,0
ALC-0004886,WO-2025-000819,MAT-01190,479,479,0
ALC-0004887,WO-2025-000819,MAT-00408,1174,1174,0
ALC-0004888,WO-2025-000820,MAT-00847,124,124,0
ALC-0004889,WO-2025-000820,MAT-00728,182,182,0
ALC-0004890,WO-2025-000820,MAT-00985,221,221,0
ALC-0004891,WO-2025-000820,MAT-00670,153,153,0
ALC-0004892,WO-2025-000820,MAT-00922,222,222,0
ALC-0004893,WO-2025-000820,MAT-00074,134,134,0
ALC-0004894,WO-2025-000820,MAT-00765,227,227,0
ALC-0004895,WO-2025-000820,MAT-00526,93,93,0
ALC-0004896,WO-2025-000821,MAT-00454,1962,1962,0
ALC-0004897,WO-2025-000821,MAT-00531,2767,2767,0
ALC-0004898,WO-2025-000821,MAT-00908,4354,4354,0
ALC-0004899,WO-2025-000821,MAT-00090,2931,2931,0
ALC-0004900,WO-2025-000821,MAT-01077,3551,3551,0
ALC-0004901,WO-2025-000821,MAT-01008,2878,2878,0
ALC-0004902,WO-2025-000822,MAT-01067,1001,1001,0
ALC-0004903,WO-2025-000822,MAT-00152,651,651,0
ALC-0004904,WO-2025-000822,MAT-00703,773,773,0
ALC-0004905,WO-2025-000822,MAT-01052,523,523,0
ALC-0004906,WO-2025-000822,MAT-00472,824,824,0
ALC-0004907,WO-2025-000822,MAT-00639,474,474,0
ALC-0004908,WO-2025-000822,MAT-00835,1149,1149,0
ALC-0004909,WO-2025-000822,MAT-00521,421,421,0
ALC-0004910,WO-2025-000823,MAT-00969,1213,1213,0
ALC-0004911,WO-2025-000823,MAT-00228,1238,1238,0
ALC-0004912,WO-2025-000823,MAT-00328,556,556,0
ALC-0004913,WO-2025-000823,MAT-00999,718,718,0
ALC-0004914,WO-2025-000823,MAT-00353,2110,2110,0
ALC-0004915,WO-2025-000824,MAT-00519,566,566,0
ALC-0004916,WO-2025-000824,MAT-00739,733,733,0
ALC-0004917,WO-2025-000824,MAT-00110,541,541,0
ALC-0004918,WO-2025-000824,MAT-00461,683,683,0
ALC-0004919,WO-2025-000824,MAT-01172,1183,1183,0
ALC-0004920,WO-2025-000825,MAT-00622,205,205,0
ALC-0004921,WO-2025-000825,MAT-00304,111,111,0
ALC-0004922,WO-2025-000825,MAT-00936,168,168,0
ALC-0004923,WO-2025-000825,MAT-00164,194,194,0
ALC-0004924,WO-2025-000825,MAT-00804,107,107,0
ALC-0004925,WO-2025-000825,MAT-00486,148,148,0
ALC-0004926,WO-2025-000825,MAT-00839,227,227,0
ALC-0004927,WO-2025-000826,MAT-00773,340,340,0
ALC-0004928,WO-2025-000826,MAT-00818,240,240,0
ALC-0004929,WO-2025-000826,MAT-01143,298,298,0
ALC-0004930,WO-2025-000826,MAT-00022,279,279,0
ALC-0004931,WO-2025-000827,MAT-01107,1447,1447,0
ALC-0004932,WO-2025-000827,MAT-00335,964,964,0
ALC-0004933,WO-2025-000827,MAT-00784,961,961,0
ALC-0004934,WO-2025-000827,MAT-00637,1535,1535,0
ALC-0004935,WO-2025-000827,MAT-00700,1488,1488,0
ALC-0004936,WO-2025-000827,MAT-00372,1905,1905,0
ALC-0004937,WO-2025-000827,MAT-00728,1166,1166,0
ALC-0004938,WO-2025-000827,MAT-00401,759,759,0
ALC-0004939,WO-2025-000828,MAT-00907,512,512,0
ALC-0004940,WO-2025-000828,MAT-00383,764,764,0
ALC-0004941,WO-2025-000828,MAT-00854,679,679,0
ALC-0004942,WO-2025-000828,MAT-00288,1124,1124,0
ALC-0004943,WO-2025-000828,MAT-00571,401,401,0
ALC-0004944,WO-2025-000829,MAT-01081,2037,2037,0
ALC-0004945,WO-2025-000829,MAT-00108,1159,1159,0
ALC-0004946,WO-2025-000829,MAT-01152,954,954,0
ALC-0004947,WO-2025-000829,MAT-00836,1951,1951,0
ALC-0004948,WO-2025-000830,MAT-00686,475,475,0
ALC-0004949,WO-2025-000830,MAT-00006,467,467,0
ALC-0004950,WO-2025-000830,MAT-00195,184,184,0
ALC-0004951,WO-2025-000830,MAT-00166,259,259,0
ALC-0004952,WO-2025-000831,MAT-01160,68,68,0
ALC-0004953,WO-2025-000831,MAT-00791,225,225,0
ALC-0004954,WO-2025-000831,MAT-00353,229,229,0
ALC-0004955,WO-2025-000831,MAT-00108,215,215,0
ALC-0004956,WO-2025-000831,MAT-00298,246,246,0
ALC-0004957,WO-2025-000831,MAT-00974,194,194,0
ALC-0004958,WO-2025-000831,MAT-01068,57,57,0
ALC-0004959,WO-2025-000832,MAT-00075,145,145,0
ALC-0004960,WO-2025-000832,MAT-00965,358,358,0
ALC-0004961,WO-2025-000832,MAT-00533,194,194,0
ALC-0004962,WO-2025-000832,MAT-00388,318,318,0
ALC-0004963,WO-2025-000832,MAT-00258,109,109,0
ALC-0004964,WO-2025-000832,MAT-00894,493,493,0
ALC-0004965,WO-2025-000832,MAT-00292,288,288,0
ALC-0004966,WO-2025-000832,MAT-00811,434,434,0
ALC-0004967,WO-2025-000833,MAT-00799,325,325,0
ALC-0004968,WO-2025-000833,MAT-00118,250,250,0
ALC-0004969,WO-2025-000833,MAT-00578,1038,1038,0
ALC-0004970,WO-2025-000833,MAT-00939,1243,1243,0
ALC-0004971,WO-2025-000833,MAT-00099,278,278,0
ALC-0004972,WO-2025-000833,MAT-00539,1073,1073,0
ALC-0004973,WO-2025-000834,MAT-00763,3442,3442,0
ALC-0004974,WO-2025-000834,MAT-00682,1443,1443,0
ALC-0004975,WO-2025-000834,MAT-00264,2085,2085,0
ALC-0004976,WO-2025-000834,MAT-00462,1998,1998,0
ALC-0004977,WO-2025-000834,MAT-00085,2629,2629,0
ALC-0004978,WO-2025-000835,MAT-01067,4740,4740,0
ALC-0004979,WO-2025-000835,MAT-01152,2268,2268,0
ALC-0004980,WO-2025-000835,MAT-00335,4284,4284,0
ALC-0004981,WO-2025-000835,MAT-00126,1221,1221,0
ALC-0004982,WO-2025-000836,MAT-00909,793,793,0
ALC-0004983,WO-2025-000836,MAT-00360,296,296,0
ALC-0004984,WO-2025-000836,MAT-00441,304,304,0
ALC-0004985,WO-2025-000836,MAT-00829,985,985,0
ALC-0004986,WO-2025-000837,MAT-00762,61,61,0
ALC-0004987,WO-2025-000837,MAT-00878,210,210,0
ALC-0004988,WO-2025-000837,MAT-00668,151,151,0
ALC-0004989,WO-2025-000837,MAT-00632,208,208,0
ALC-0004990,WO-2025-000837,MAT-00964,140,140,0
ALC-0004991,WO-2025-000838,MAT-01006,409,144,265
ALC-0004992,WO-2025-000838,MAT-00049,250,91,159
ALC-0004993,WO-2025-000838,MAT-00426,1147,389,758
ALC-0004994,WO-2025-000838,MAT-01052,1207,184,1023
ALC-0004995,WO-2025-000838,MAT-00445,281,37,244
ALC-0004996,WO-2025-000838,MAT-00489,253,55,198
ALC-0004997,WO-2025-000838,MAT-00421,270,33,237
ALC-0004998,WO-2025-000839,MAT-00217,1493,1493,0
ALC-0004999,WO-2025-000839,MAT-00830,1799,1799,0
ALC-0005000,WO-2025-000839,MAT-00653,1627,1627,0
ALC-0005001,WO-2025-000839,MAT-00192,955,955,0
ALC-0005002,WO-2025-000839,MAT-00117,618,618,0
ALC-0005003,WO-2025-000839,MAT-00124,1067,1067,0
ALC-0005004,WO-2025-000840,MAT-00323,1179,1179,0
ALC-0005005,WO-2025-000840,MAT-00799,687,687,0
ALC-0005006,WO-2025-000840,MAT-00405,559,559,0
ALC-0005007,WO-2025-000840,MAT-00469,713,713,0
ALC-0005008,WO-2025-000840,MAT-01156,716,716,0
ALC-0005009,WO-2025-000840,MAT-00963,595,595,0
ALC-0005010,WO-2025-000840,MAT-00198,475,475,0
ALC-0005011,WO-2025-000840,MAT-00273,885,885,0
ALC-0005012,WO-2025-000841,MAT-00998,51,51,0
ALC-0005013,WO-2025-000841,MAT-00405,94,94,0
ALC-0005014,WO-2025-000841,MAT-00213,102,102,0
ALC-0005015,WO-2025-000841,MAT-00714,56,56,0
ALC-0005016,WO-2025-000841,MAT-00640,149,149,0
ALC-0005017,WO-2025-000841,MAT-00905,200,200,0
ALC-0005018,WO-2025-000841,MAT-00576,61,61,0
ALC-0005019,WO-2025-000841,MAT-00324,224,224,0
ALC-0005020,WO-2025-000842,MAT-00790,1439,1439,0
ALC-0005021,WO-2025-000842,MAT-01183,1645,1645,0
ALC-0005022,WO-2025-000842,MAT-00141,3292,3292,0
ALC-0005023,WO-2025-000842,MAT-00875,3945,3945,0
ALC-0005024,WO-2025-000842,MAT-00090,3453,3453,0
ALC-0005025,WO-2025-000842,MAT-00929,4572,4572,0
ALC-0005026,WO-2025-000842,MAT-00506,1134,1134,0
ALC-0005027,WO-2025-000842,MAT-00711,2189,2189,0
ALC-0005028,WO-2025-000843,MAT-00115,121,121,0
ALC-0005029,WO-2025-000843,MAT-00973,233,233,0
ALC-0005030,WO-2025-000843,MAT-00744,115,115,0
ALC-0005031,WO-2025-000843,MAT-00411,175,175,0
ALC-0005032,WO-2025-000843,MAT-01051,207,207,0
ALC-0005033,WO-2025-000843,MAT-00426,94,94,0
ALC-0005034,WO-2025-000844,MAT-00707,2396,2396,0
ALC-0005035,WO-2025-000844,MAT-00628,2073,2073,0
ALC-0005036,WO-2025-000844,MAT-00016,511,511,0
ALC-0005037,WO-2025-000844,MAT-00833,1552,1552,0
ALC-0005038,WO-2025-000844,MAT-00908,1063,1063,0
ALC-0005039,WO-2025-000844,MAT-01060,1995,1995,0
ALC-0005040,WO-2025-000844,MAT-00862,1041,1041,0
ALC-0005041,WO-2025-000844,MAT-00093,1146,1146,0
ALC-0005042,WO-2025-000845,MAT-00889,1461,1461,0
ALC-0005043,WO-2025-000845,MAT-00639,888,888,0
ALC-0005044,WO-2025-000845,MAT-00597,1026,1026,0
ALC-0005045,WO-2025-000845,MAT-00089,1402,1402,0
ALC-0005046,WO-2025-000845,MAT-00401,1259,1259,0
ALC-0005047,WO-2025-000845,MAT-00553,1512,1512,0
ALC-0005048,WO-2025-000845,MAT-00521,635,635,0
ALC-0005049,WO-2025-000845,MAT-01033,2244,2244,0
ALC-0005050,WO-2025-000846,MAT-01018,2081,2081,0
ALC-0005051,WO-2025-000846,MAT-00920,4437,4437,0
ALC-0005052,WO-2025-000846,MAT-01175,4280,4280,0
ALC-0005053,WO-2025-000846,MAT-00208,3592,3592,0
ALC-0005054,WO-2025-000846,MAT-00833,2521,2521,0
ALC-0005055,WO-2025-000846,MAT-00255,2698,2698,0
ALC-0005056,WO-2025-000846,MAT-00454,4013,4013,0
ALC-0005057,WO-2025-000846,MAT-00273,2493,2493,0
ALC-0005058,WO-2025-000847,MAT-01046,51,51,0
ALC-0005059,WO-2025-000847,MAT-00701,139,139,0
ALC-0005060,WO-2025-000847,MAT-00640,218,218,0
ALC-0005061,WO-2025-000847,MAT-01088,117,117,0
ALC-0005062,WO-2025-000847,MAT-00286,116,116,0
ALC-0005063,WO-2025-000847,MAT-00898,184,184,0
ALC-0005064,WO-2025-000847,MAT-00026,217,217,0
ALC-0005065,WO-2025-000848,MAT-00907,988,988,0
ALC-0005066,WO-2025-000848,MAT-01023,682,682,0
ALC-0005067,WO-2025-000848,MAT-00538,1096,1096,0
ALC-0005068,WO-2025-000848,MAT-01080,985,985,0
ALC-0005069,WO-2025-000848,MAT-00453,628,628,0
ALC-0005070,WO-2025-000848,MAT-01073,837,837,0
ALC-0005071,WO-2025-000848,MAT-00947,424,424,0
ALC-0005072,WO-2025-000849,MAT-00252,1394,1394,0
ALC-0005073,WO-2025-000849,MAT-00699,2383,2383,0
ALC-0005074,WO-2025-000849,MAT-00589,1633,1633,0
ALC-0005075,WO-2025-000849,MAT-00177,667,667,0
ALC-0005076,WO-2025-000849,MAT-00263,649,649,0
ALC-0005077,WO-2025-000849,MAT-01109,667,667,0
ALC-0005078,WO-2025-000850,MAT-00069,622,622,0
ALC-0005079,WO-2025-000850,MAT-00483,956,956,0
ALC-0005080,WO-2025-000850,MAT-00667,302,302,0
ALC-0005081,WO-2025-000850,MAT-01045,624,624,0
ALC-0005082,WO-2025-000850,MAT-00260,1032,1032,0
ALC-0005083,WO-2025-000851,MAT-00380,125,125,0
ALC-0005084,WO-2025-000851,MAT-00688,187,187,0
ALC-0005085,WO-2025-000851,MAT-01074,142,142,0
ALC-0005086,WO-2025-000851,MAT-00497,120,120,0
ALC-0005087,WO-2025-000852,MAT-00474,231,231,0
ALC-0005088,WO-2025-000852,MAT-00326,227,227,0
ALC-0005089,WO-2025-000852,MAT-00449,51,51,0
ALC-0005090,WO-2025-000852,MAT-00915,105,105,0
ALC-0005091,WO-2025-000852,MAT-00016,174,174,0
ALC-0005092,WO-2025-000852,MAT-00109,174,174,0
ALC-0005093,WO-2025-000852,MAT-00754,158,158,0
ALC-0005094,WO-2025-000853,MAT-00915,249,249,0
ALC-0005095,WO-2025-000853,MAT-00486,172,172,0
ALC-0005096,WO-2025-000853,MAT-00648,209,209,0
ALC-0005097,WO-2025-000853,MAT-00771,118,118,0
ALC-0005098,WO-2025-000853,MAT-00330,162,162,0
ALC-0005099,WO-2025-000854,MAT-00885,384,384,0
ALC-0005100,WO-2025-000854,MAT-00522,551,551,0
ALC-0005101,WO-2025-000854,MAT-00265,420,420,0
ALC-0005102,WO-2025-000854,MAT-00490,503,503,0
ALC-0005103,WO-2025-000854,MAT-01089,892,892,0
ALC-0005104,WO-2025-000854,MAT-00745,777,777,0
ALC-0005105,WO-2025-000854,MAT-00597,1227,1227,0
ALC-0005106,WO-2025-000855,MAT-00665,850,850,0
ALC-0005107,WO-2025-000855,MAT-00331,660,660,0
ALC-0005108,WO-2025-000855,MAT-00048,1155,1155,0
ALC-0005109,WO-2025-000855,MAT-00817,1027,1027,0
ALC-0005110,WO-2025-000856,MAT-00515,927,927,0
ALC-0005111,WO-2025-000856,MAT-00807,1054,1054,0
ALC-0005112,WO-2025-000856,MAT-00312,1182,1182,0
ALC-0005113,WO-2025-000856,MAT-00555,725,725,0
ALC-0005114,WO-2025-000856,MAT-00146,936,936,0
ALC-0005115,WO-2025-000856,MAT-01085,476,476,0
ALC-0005116,WO-2025-000856,MAT-01130,947,947,0
ALC-0005117,WO-2025-000856,MAT-01176,343,343,0
ALC-0005118,WO-2025-000857,MAT-01190,3005,3005,0
ALC-0005119,WO-2025-000857,MAT-01007,1524,1524,0
ALC-0005120,WO-2025-000857,MAT-01018,2695,2695,0
ALC-0005121,WO-2025-000857,MAT-00511,4752,4752,0
ALC-0005122,WO-2025-000857,MAT-00181,3549,3549,0
ALC-0005123,WO-2025-000857,MAT-00426,4585,4585,0
ALC-0005124,WO-2025-000857,MAT-00298,3044,3044,0
ALC-0005125,WO-2025-000858,MAT-00075,1227,1227,0
ALC-0005126,WO-2025-000858,MAT-01155,375,375,0
ALC-0005127,WO-2025-000858,MAT-00463,1027,1027,0
ALC-0005128,WO-2025-000858,MAT-00851,1231,1231,0
ALC-0005129,WO-2025-000858,MAT-01070,993,993,0
ALC-0005130,WO-2025-000859,MAT-00756,217,217,0
ALC-0005131,WO-2025-000859,MAT-00464,208,208,0
ALC-0005132,WO-2025-000859,MAT-00444,138,138,0
ALC-0005133,WO-2025-000859,MAT-00180,231,231,0
ALC-0005134,WO-2025-000860,MAT-00421,198,198,0
ALC-0005135,WO-2025-000860,MAT-00918,425,425,0
ALC-0005136,WO-2025-000860,MAT-00342,491,491,0
ALC-0005137,WO-2025-000860,MAT-00540,136,136,0
ALC-0005138,WO-2025-000860,MAT-00983,431,431,0
ALC-0005139,WO-2025-000860,MAT-01187,135,135,0
ALC-0005140,WO-2025-000860,MAT-00786,483,483,0
ALC-0005141,WO-2025-000861,MAT-00301,1167,1167,0
ALC-0005142,WO-2025-000861,MAT-00469,1460,1460,0
ALC-0005143,WO-2025-000861,MAT-00481,570,570,0
ALC-0005144,WO-2025-000861,MAT-00688,1096,1096,0
ALC-0005145,WO-2025-000861,MAT-00637,1982,1982,0
ALC-0005146,WO-2025-000861,MAT-00752,1535,1535,0
ALC-0005147,WO-2025-000861,MAT-00541,1952,1952,0
ALC-0005148,WO-2025-000862,MAT-00664,169,169,0
ALC-0005149,WO-2025-000862,MAT-01061,177,177,0
ALC-0005150,WO-2025-000862,MAT-00632,159,159,0
ALC-0005151,WO-2025-000862,MAT-00542,375,375,0
ALC-0005152,WO-2025-000862,MAT-00572,240,240,0
ALC-0005153,WO-2025-000862,MAT-00388,262,262,0
ALC-0005154,WO-2025-000863,MAT-00178,1960,1960,0
ALC-0005155,WO-2025-000863,MAT-00588,1423,1423,0
ALC-0005156,WO-2025-000863,MAT-00815,1195,1195,0
ALC-0005157,WO-2025-000863,MAT-00218,1113,1113,0
ALC-0005158,WO-2025-000863,MAT-00625,1568,1568,0
ALC-0005159,WO-2025-000863,MAT-00742,2361,2361,0
ALC-0005160,WO-2025-000863,MAT-00083,2099,2099,0
ALC-0005161,WO-2025-000864,MAT-00209,149,149,0
ALC-0005162,WO-2025-000864,MAT-00948,180,180,0
ALC-0005163,WO-2025-000864,MAT-00637,155,155,0
ALC-0005164,WO-2025-000864,MAT-00943,191,191,0
ALC-0005165,WO-2025-000865,MAT-00796,4216,4216,0
ALC-0005166,WO-2025-000865,MAT-00120,1689,1689,0
ALC-0005167,WO-2025-000865,MAT-00299,3787,3787,0
ALC-0005168,WO-2025-000865,MAT-00484,3008,3008,0
ALC-0005169,WO-2025-000865,MAT-00576,2792,2792,0
ALC-0005170,WO-2025-000865,MAT-00621,2742,2742,0
ALC-0005171,WO-2025-000865,MAT-00727,2727,2727,0
ALC-0005172,WO-2025-000866,MAT-01097,4223,4223,0
ALC-0005173,WO-2025-000866,MAT-00361,2003,2003,0
ALC-0005174,WO-2025-000866,MAT-01002,2702,2702,0
ALC-0005175,WO-2025-000866,MAT-00349,3738,3738,0
ALC-0005176,WO-2025-000866,MAT-00626,3612,3612,0
ALC-0005177,WO-2025-000867,MAT-01094,4692,4692,0
ALC-0005178,WO-2025-000867,MAT-00259,2283,2283,0
ALC-0005179,WO-2025-000867,MAT-00399,1273,1273,0
ALC-0005180,WO-2025-000867,MAT-00471,1665,1665,0
ALC-0005181,WO-2025-000867,MAT-00245,4242,4242,0
ALC-0005182,WO-2025-000867,MAT-00090,3153,3153,0
ALC-0005183,WO-2025-000867,MAT-00551,4463,4463,0
ALC-0005184,WO-2025-000867,MAT-00546,1089,1089,0
ALC-0005185,WO-2025-000868,MAT-00326,1705,1705,0
ALC-0005186,WO-2025-000868,MAT-01088,4781,4781,0
ALC-0005187,WO-2025-000868,MAT-00410,1144,1144,0
ALC-0005188,WO-2025-000868,MAT-00238,2659,2659,0
ALC-0005189,WO-2025-000868,MAT-00209,2458,2458,0
ALC-0005190,WO-2025-000869,MAT-00948,790,790,0
ALC-0005191,WO-2025-000869,MAT-00414,534,534,0
ALC-0005192,WO-2025-000869,MAT-00589,1353,1353,0
ALC-0005193,WO-2025-000869,MAT-00404,2352,2352,0
ALC-0005194,WO-2025-000869,MAT-00228,849,849,0
ALC-0005195,WO-2025-000869,MAT-00285,1517,1517,0
ALC-0005196,WO-2025-000870,MAT-00040,191,191,0
ALC-0005197,WO-2025-000870,MAT-00109,64,64,0
ALC-0005198,WO-2025-000870,MAT-00181,154,154,0
ALC-0005199,WO-2025-000870,MAT-01189,126,126,0
ALC-0005200,WO-2025-000870,MAT-00034,148,148,0
ALC-0005201,WO-2025-000870,MAT-00364,80,80,0
ALC-0005202,WO-2025-000870,MAT-00469,190,190,0
ALC-0005203,WO-2025-000871,MAT-00219,1634,1634,0
ALC-0005204,WO-2025-000871,MAT-00674,2830,2830,0
ALC-0005205,WO-2025-000871,MAT-00916,1318,1318,0
ALC-0005206,WO-2025-000871,MAT-01044,3199,3199,0
ALC-0005207,WO-2025-000871,MAT-01170,3066,3066,0
ALC-0005208,WO-2025-000871,MAT-00226,1306,1306,0
ALC-0005209,WO-2025-000871,MAT-00156,2725,2725,0
ALC-0005210,WO-2025-000871,MAT-01047,2206,2206,0
ALC-0005211,WO-2025-000872,MAT-00820,2072,2072,0
ALC-0005212,WO-2025-000872,MAT-00762,521,521,0
ALC-0005213,WO-2025-000872,MAT-00644,1253,1253,0
ALC-0005214,WO-2025-000872,MAT-01058,1992,1992,0
ALC-0005215,WO-2025-000872,MAT-00006,1125,1125,0
ALC-0005216,WO-2025-000872,MAT-01059,1238,1238,0
ALC-0005217,WO-2025-000872,MAT-00610,1885,1885,0
ALC-0005218,WO-2025-000873,MAT-00566,1115,1115,0
ALC-0005219,WO-2025-000873,MAT-00103,1240,1240,0
ALC-0005220,WO-2025-000873,MAT-00275,739,739,0
ALC-0005221,WO-2025-000873,MAT-00315,1101,1101,0
ALC-0005222,WO-2025-000873,MAT-00790,960,960,0
ALC-0005223,WO-2025-000873,MAT-00028,1227,1227,0
ALC-0005224,WO-2025-000874,MAT-01087,892,892,0
ALC-0005225,WO-2025-000874,MAT-00813,1407,1407,0
ALC-0005226,WO-2025-000874,MAT-00253,1639,1639,0
ALC-0005227,WO-2025-000874,MAT-00654,2094,2094,0
ALC-0005228,WO-2025-000874,MAT-00168,2422,2422,0
ALC-0005229,WO-2025-000874,MAT-01157,535,535,0
ALC-0005230,WO-2025-000874,MAT-00417,1843,1843,0
ALC-0005231,WO-2025-000875,MAT-00033,606,606,0
ALC-0005232,WO-2025-000875,MAT-00235,279,279,0
ALC-0005233,WO-2025-000875,MAT-00351,580,580,0
ALC-0005234,WO-2025-000875,MAT-00116,733,733,0
ALC-0005235,WO-2025-000875,MAT-00559,898,898,0
ALC-0005236,WO-2025-000875,MAT-00183,723,723,0
ALC-0005237,WO-2025-000876,MAT-00769,4695,4695,0
ALC-0005238,WO-2025-000876,MAT-00209,3305,3305,0
ALC-0005239,WO-2025-000876,MAT-01090,3635,3635,0
ALC-0005240,WO-2025-000876,MAT-00210,2386,2386,0
ALC-0005241,WO-2025-000876,MAT-01051,4342,4342,0
ALC-0005242,WO-2025-000877,MAT-00033,1658,1658,0
ALC-0005243,WO-2025-000877,MAT-00293,1537,1537,0
ALC-0005244,WO-2025-000877,MAT-00376,2294,2294,0
ALC-0005245,WO-2025-000877,MAT-00481,1787,1787,0
ALC-0005246,WO-2025-000877,MAT-00800,1843,1843,0
ALC-0005247,WO-2025-000877,MAT-01023,2141,2141,0
ALC-0005248,WO-2025-000878,MAT-00579,2378,2378,0
ALC-0005249,WO-2025-000878,MAT-01099,972,972,0
ALC-0005250,WO-2025-000878,MAT-00596,1492,1492,0
ALC-0005251,WO-2025-000878,MAT-00710,1410,1410,0
ALC-0005252,WO-2025-000879,MAT-00774,946,946,0
ALC-0005253,WO-2025-000879,MAT-00406,289,289,0
ALC-0005254,WO-2025-000879,MAT-00001,594,594,0
ALC-0005255,WO-2025-000879,MAT-00957,755,755,0
ALC-0005256,WO-2025-000879,MAT-00809,251,251,0
ALC-0005257,WO-2025-000879,MAT-00748,331,331,0
ALC-0005258,WO-2025-000879,MAT-00635,888,888,0
ALC-0005259,WO-2025-000879,MAT-00797,291,291,0
ALC-0005260,WO-2025-000880,MAT-00697,249,249,0
ALC-0005261,WO-2025-000880,MAT-00522,118,118,0
ALC-0005262,WO-2025-000880,MAT-00744,99,99,0
ALC-0005263,WO-2025-000880,MAT-00482,60,60,0
ALC-0005264,WO-2025-000880,MAT-00437,91,91,0
ALC-0005265,WO-2025-000880,MAT-00480,130,130,0
ALC-0005266,WO-2025-000880,MAT-00355,217,217,0
ALC-0005267,WO-2025-000880,MAT-00829,146,146,0
ALC-0005268,WO-2025-000881,MAT-00639,62,62,0
ALC-0005269,WO-2025-000881,MAT-00262,183,183,0
ALC-0005270,WO-2025-000881,MAT-00465,77,77,0
ALC-0005271,WO-2025-000881,MAT-01130,115,115,0
ALC-0005272,WO-2025-000882,MAT-00089,686,686,0
ALC-0005273,WO-2025-000882,MAT-00351,471,471,0
ALC-0005274,WO-2025-000882,MAT-00558,341,341,0
ALC-0005275,WO-2025-000882,MAT-01051,620,620,0
ALC-0005276,WO-2025-000882,MAT-00988,1245,1245,0
ALC-0005277,WO-2025-000882,MAT-00905,420,420,0
ALC-0005278,WO-2025-000883,MAT-00612,2877,2877,0
ALC-0005279,WO-2025-000883,MAT-00875,4806,4806,0
ALC-0005280,WO-2025-000883,MAT-00139,4145,4145,0
ALC-0005281,WO-2025-000883,MAT-00317,1199,1199,0
ALC-0005282,WO-2025-000883,MAT-00815,2445,2445,0
ALC-0005283,WO-2025-000883,MAT-00419,3699,3699,0
ALC-0005284,WO-2025-000884,MAT-01190,480,480,0
