po_id,po_number,supplier_id,factory_id,warehouse_id,order_date,promised_delivery_date,status,total_amount,currency,created_at
PO-2025-02961,PO-002961,SUP-0082,FAC-MX-01,WH-MX-RAW-01,2025-12-03,2026-02-10,OVERDUE,44448.89,USD,2025-12-03T00:00:00
PO-2025-02962,PO-002962,SUP-0056,FAC-APAC-01,WH-APAC-RAW-01,2026-04-12,2026-04-27,IN_TRANSIT,25875.71,USD,2026-04-12T00:00:00
PO-2025-02963,PO-002963,SUP-0041,FAC-US-01,WH-US-RAW-01,2025-07-03,2025-07-27,DELIVERED,96197.65,USD,2025-07-03T00:00:00
PO-2025-02964,PO-002964,SUP-0038,FAC-US-01,WH-US-RAW-01,2025-10-29,2025-11-21,DELIVERED,12986.7,USD,2025-10-29T00:00:00
PO-2025-02965,PO-002965,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2025-05-13,2025-07-10,DELIVERED,107715.12,USD,2025-05-13T00:00:00
PO-2025-02966,PO-002966,SUP-0042,FAC-EU-01,WH-EU-RAW-01,2025-12-14,2026-01-12,DELIVERED,22406.34,USD,2025-12-14T00:00:00
PO-2025-02967,PO-002967,SUP-0092,FAC-MX-01,WH-MX-RAW-01,2025-11-23,2025-12-17,DELIVERED,18626.4,USD,2025-11-23T00:00:00
PO-2025-02968,PO-002968,SUP-0030,FAC-US-01,WH-US-RAW-01,2025-10-08,2025-11-14,OVERDUE,162034.14,USD,2025-10-08T00:00:00
PO-2025-02969,PO-002969,SUP-0054,FAC-APAC-01,WH-APAC-RAW-01,2025-11-14,2025-12-13,DELIVERED,3719.1,USD,2025-11-14T00:00:00
PO-2025-02970,PO-002970,SUP-0084,FAC-MX-01,WH-MX-RAW-01,2026-03-18,2026-04-10,DELIVERED,7538.44,USD,2026-03-18T00:00:00
PO-2025-02971,PO-002971,SUP-0037,FAC-US-01,WH-US-RAW-01,2025-07-14,2025-08-06,DELIVERED,48569.64,USD,2025-07-14T00:00:00
PO-2025-02972,PO-002972,SUP-0091,FAC-APAC-01,WH-APAC-RAW-01,2025-03-08,2025-03-26,DELIVERED,24497.13,USD,2025-03-08T00:00:00
PO-2025-02973,PO-002973,SUP-0004,FAC-EU-01,WH-EU-RAW-01,2026-03-02,2026-03-31,DELIVERED,535.05,USD,2026-03-02T00:00:00
PO-2025-02974,PO-002974,SUP-0059,FAC-APAC-01,WH-APAC-RAW-01,2025-11-30,2026-02-01,OVERDUE,1923.24,USD,2025-11-30T00:00:00
PO-2025-02975,PO-002975,SUP-0105,FAC-US-01,WH-US-RAW-01,2026-03-15,2026-04-02,DELIVERED,14691.88,USD,2026-03-15T00:00:00
PO-2025-02976,PO-002976,SUP-0012,FAC-MX-01,WH-MX-RAW-01,2025-12-06,2025-12-22,DELIVERED,9930.34,USD,2025-12-06T00:00:00
PO-2025-02977,PO-002977,SUP-0117,FAC-MX-01,WH-MX-RAW-01,2026-02-09,2026-03-12,DELIVERED,14287.75,USD,2026-02-09T00:00:00
PO-2025-02978,PO-002978,SUP-0026,FAC-US-01,WH-US-RAW-01,2025-10-16,2025-11-18,DELIVERED,17553.99,USD,2025-10-16T00:00:00
PO-2025-02979,PO-002979,SUP-0068,FAC-EU-01,WH-EU-RAW-01,2026-01-19,2026-02-11,DELIVERED,24197.15,USD,2026-01-19T00:00:00
PO-2025-02980,PO-002980,SUP-0111,FAC-EU-01,WH-EU-RAW-01,2026-03-26,2026-05-02,IN_TRANSIT,52750.65,USD,2026-03-26T00:00:00
PO-2025-02981,PO-002981,SUP-0120,FAC-US-01,WH-US-RAW-01,2025-11-29,2025-12-29,DELIVERED,250374.77,USD,2025-11-29T00:00:00
PO-2025-02982,PO-002982,SUP-0057,FAC-APAC-01,WH-APAC-RAW-01,2025-07-06,2025-07-26,DELIVERED,18194.52,USD,2025-07-06T00:00:00
PO-2025-02983,PO-002983,SUP-0056,FAC-EU-01,WH-EU-RAW-01,2025-08-16,2025-09-03,DELIVERED,8430.88,USD,2025-08-16T00:00:00
PO-2025-02984,PO-002984,SUP-0087,FAC-APAC-01,WH-APAC-RAW-01,2025-07-15,2025-08-06,DELIVERED,4068.96,USD,2025-07-15T00:00:00
PO-2025-02985,PO-002985,SUP-0028,FAC-APAC-01,WH-APAC-RAW-01,2025-08-07,2025-08-31,DELIVERED,5206.44,USD,2025-08-07T00:00:00
PO-2025-02986,PO-002986,SUP-0015,FAC-EU-01,WH-EU-RAW-01,2025-09-01,2025-10-30,DELIVERED,4822.0,USD,2025-09-01T00:00:00
PO-2025-02987,PO-002987,SUP-0055,FAC-EU-01,WH-EU-RAW-01,2025-11-24,2025-12-16,DELIVERED,20102.71,USD,2025-11-24T00:00:00
PO-2025-02988,PO-002988,SUP-0006,FAC-APAC-01,WH-APAC-RAW-01,2025-12-03,2025-12-19,DELIVERED,1851.6,USD,2025-12-03T00:00:00
PO-2025-02989,PO-002989,SUP-0009,FAC-US-01,WH-US-RAW-01,2025-10-14,2025-12-09,DELIVERED,21258.83,USD,2025-10-14T00:00:00
PO-2025-02990,PO-002990,SUP-0115,FAC-EU-01,WH-EU-RAW-01,2025-12-11,2026-01-06,DELIVERED,3668.58,USD,2025-12-11T00:00:00
PO-2025-02991,PO-002991,SUP-0012,FAC-US-01,WH-US-RAW-01,2025-05-06,2025-05-19,DELIVERED,30076.64,USD,2025-05-06T00:00:00
PO-2025-02992,PO-002992,SUP-0056,FAC-MX-01,WH-MX-RAW-01,2025-05-11,2025-05-26,DELIVERED,10553.6,USD,2025-05-11T00:00:00
PO-2025-02993,PO-002993,SUP-0115,FAC-MX-01,WH-MX-RAW-01,2025-07-02,2025-07-30,DELIVERED,23994.75,USD,2025-07-02T00:00:00
PO-2025-02994,PO-002994,SUP-0041,FAC-EU-01,WH-EU-RAW-01,2025-11-13,2025-12-02,DELIVERED,84871.45,USD,2025-11-13T00:00:00
PO-2025-02995,PO-002995,SUP-0095,FAC-US-01,WH-US-RAW-01,2025-07-23,2025-08-05,DELIVERED,90126.96,USD,2025-07-23T00:00:00
PO-2025-02996,PO-002996,SUP-0009,FAC-APAC-01,WH-APAC-RAW-01,2025-08-22,2025-10-14,DELIVERED,1482612.85,USD,2025-08-22T00:00:00
PO-2025-02997,PO-002997,SUP-0018,FAC-APAC-01,WH-APAC-RAW-01,2025-10-06,2025-10-31,DELIVERED,105167.95,USD,2025-10-06T00:00:00
PO-2025-02998,PO-002998,SUP-0075,FAC-APAC-01,WH-APAC-RAW-01,2026-02-10,2026-03-06,DELIVERED,155579.54,USD,2026-02-10T00:00:00
PO-2025-02999,PO-002999,SUP-0104,FAC-MX-01,WH-MX-RAW-01,2025-02-21,2025-03-23,DELIVERED,11476.36,USD,2025-02-21T00:00:00
PO-2025-03000,PO-003000,SUP-0004,FAC-APAC-01,WH-APAC-RAW-01,2025-12-21,2026-01-18,DELIVERED,22798.7,USD,2025-12-21T00:00:00
PO-2025-03001,PO-003001,SUP-0079,FAC-US-01,WH-US-RAW-01,2025-12-26,2026-01-20,DELIVERED,1464.32,USD,2025-12-26T00:00:00
PO-2025-03002,PO-003002,SUP-0013,FAC-MX-01,WH-MX-RAW-01,2026-02-05,2026-02-25,DELIVERED,2909.4,USD,2026-02-05T00:00:00
PO-2025-03003,PO-003003,SUP-0019,FAC-APAC-01,WH-APAC-RAW-01,2026-04-07,2026-04-29,IN_TRANSIT,9098.39,USD,2026-04-07T00:00:00
PO-2025-03004,PO-003004,SUP-0004,FAC-EU-01,WH-EU-RAW-01,2025-03-04,2025-04-01,DELIVERED,455354.13,USD,2025-03-04T00:00:00
PO-2025-03005,PO-003005,SUP-0096,FAC-US-01,WH-US-RAW-01,2025-06-22,2025-07-07,DELIVERED,33339.13,USD,2025-06-22T00:00:00
PO-2025-03006,PO-003006,SUP-0021,FAC-APAC-01,WH-APAC-RAW-01,2026-03-13,2026-04-15,DELIVERED,7044.26,USD,2026-03-13T00:00:00
PO-2025-03007,PO-003007,SUP-0091,FAC-MX-01,WH-MX-RAW-01,2025-10-25,2025-11-12,DELIVERED,291.06,USD,2025-10-25T00:00:00
PO-2025-03008,PO-003008,SUP-0047,FAC-US-01,WH-US-RAW-01,2025-11-27,2025-12-13,DELIVERED,3104.59,USD,2025-11-27T00:00:00
PO-2025-03009,PO-003009,SUP-0064,FAC-APAC-01,WH-APAC-RAW-01,2025-12-24,2026-01-15,DELIVERED,593.49,USD,2025-12-24T00:00:00
PO-2025-03010,PO-003010,SUP-0017,FAC-US-01,WH-US-RAW-01,2025-12-29,2026-02-19,DELIVERED,80547.61,USD,2025-12-29T00:00:00
PO-2025-03011,PO-003011,SUP-0092,FAC-APAC-01,WH-APAC-RAW-01,2026-04-06,2026-04-26,IN_TRANSIT,15203.6,USD,2026-04-06T00:00:00
PO-2025-03012,PO-003012,SUP-0029,FAC-US-01,WH-US-RAW-01,2026-06-12,2026-07-18,PENDING,12126.78,USD,2026-06-12T00:00:00
PO-2025-03013,PO-003013,SUP-0063,FAC-EU-01,WH-EU-RAW-01,2026-01-10,2026-02-13,DELIVERED,373660.98,USD,2026-01-10T00:00:00
PO-2025-03014,PO-003014,SUP-0007,FAC-US-01,WH-US-RAW-01,2025-08-24,2025-09-19,DELIVERED,64537.9,USD,2025-08-24T00:00:00
PO-2025-03015,PO-003015,SUP-0077,FAC-EU-01,WH-EU-RAW-01,2026-03-10,2026-03-30,DELIVERED,12661.44,USD,2026-03-10T00:00:00
PO-2025-03016,PO-003016,SUP-0048,FAC-EU-01,WH-EU-RAW-01,2025-04-08,2025-05-12,DELIVERED,5751.0,USD,2025-04-08T00:00:00
PO-2025-03017,PO-003017,SUP-0055,FAC-US-01,WH-US-RAW-01,2025-07-31,2025-08-20,DELIVERED,24045.22,USD,2025-07-31T00:00:00
PO-2025-03018,PO-003018,SUP-0027,FAC-MX-01,WH-MX-RAW-01,2026-03-18,2026-04-09,DELIVERED,53354.0,USD,2026-03-18T00:00:00
PO-2025-03019,PO-003019,SUP-0104,FAC-US-01,WH-US-RAW-01,2025-08-11,2025-09-15,DELIVERED,12449.84,USD,2025-08-11T00:00:00
PO-2025-03020,PO-003020,SUP-0098,FAC-MX-01,WH-MX-RAW-01,2025-07-26,2025-08-19,DELIVERED,6042.06,USD,2025-07-26T00:00:00
PO-2025-03021,PO-003021,SUP-0046,FAC-MX-01,WH-MX-RAW-01,2025-06-13,2025-07-10,DELIVERED,7604.52,USD,2025-06-13T00:00:00
PO-2025-03022,PO-003022,SUP-0059,FAC-EU-01,WH-EU-RAW-01,2026-02-28,2026-04-29,IN_TRANSIT,15757.44,USD,2026-02-28T00:00:00
PO-2025-03023,PO-003023,SUP-0034,FAC-APAC-01,WH-APAC-RAW-01,2025-11-07,2025-12-06,CANCELLED,15426.55,USD,2025-11-07T00:00:00
PO-2025-03024,PO-003024,SUP-0059,FAC-US-01,WH-US-RAW-01,2025-12-28,2026-02-28,DELIVERED,59616.75,USD,2025-12-28T00:00:00
PO-2025-03025,PO-003025,SUP-0096,FAC-APAC-01,WH-APAC-RAW-01,2025-08-03,2025-08-23,DELIVERED,6634.04,USD,2025-08-03T00:00:00
PO-2025-03026,PO-003026,SUP-0111,FAC-US-01,WH-US-RAW-01,2026-01-22,2026-02-21,DELIVERED,4908.27,USD,2026-01-22T00:00:00
PO-2025-03027,PO-003027,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2026-01-23,2026-02-26,OVERDUE,5538.69,USD,2026-01-23T00:00:00
PO-2025-03028,PO-003028,SUP-0095,FAC-EU-01,WH-EU-RAW-01,2025-09-03,2025-09-14,DELIVERED,868.94,USD,2025-09-03T00:00:00
PO-2025-03029,PO-003029,SUP-0031,FAC-APAC-01,WH-APAC-RAW-01,2025-10-09,2025-12-13,DELIVERED,337.74,USD,2025-10-09T00:00:00
PO-2025-03030,PO-003030,SUP-0023,FAC-US-01,WH-US-RAW-01,2025-07-21,2025-08-04,DELIVERED,94489.06,USD,2025-07-21T00:00:00
PO-2025-03031,PO-003031,SUP-0118,FAC-US-01,WH-US-RAW-01,2026-05-11,2026-06-08,PENDING,131011.62,USD,2026-05-11T00:00:00
PO-2025-03032,PO-003032,SUP-0028,FAC-APAC-01,WH-APAC-RAW-01,2025-12-20,2026-01-13,DELIVERED,14085.64,USD,2025-12-20T00:00:00
PO-2025-03033,PO-003033,SUP-0040,FAC-EU-01,WH-EU-RAW-01,2026-04-08,2026-05-01,IN_TRANSIT,251.22,USD,2026-04-08T00:00:00
PO-2025-03034,PO-003034,SUP-0083,FAC-MX-01,WH-MX-RAW-01,2025-08-31,2025-10-04,DELIVERED,23905.7,USD,2025-08-31T00:00:00
PO-2025-03035,PO-003035,SUP-0114,FAC-EU-01,WH-EU-RAW-01,2026-01-30,2026-02-19,OVERDUE,10775.0,USD,2026-01-30T00:00:00
PO-2025-03036,PO-003036,SUP-0102,FAC-EU-01,WH-EU-RAW-01,2026-01-24,2026-02-22,DELIVERED,22169.02,USD,2026-01-24T00:00:00
PO-2025-03037,PO-003037,SUP-0003,FAC-EU-01,WH-EU-RAW-01,2026-01-01,2026-01-25,DELIVERED,87991.61,USD,2026-01-01T00:00:00
PO-2025-03038,PO-003038,SUP-0083,FAC-US-01,WH-US-RAW-01,2026-05-01,2026-05-30,PENDING,12121.2,USD,2026-05-01T00:00:00
PO-2025-03039,PO-003039,SUP-0093,FAC-EU-01,WH-EU-RAW-01,2025-10-03,2025-11-13,DELIVERED,1240.25,USD,2025-10-03T00:00:00
PO-2025-03040,PO-003040,SUP-0005,FAC-APAC-01,WH-APAC-RAW-01,2025-06-08,2025-06-28,DELIVERED,60196.87,USD,2025-06-08T00:00:00
PO-2025-03041,PO-003041,SUP-0110,FAC-MX-01,WH-MX-RAW-01,2025-12-27,2026-01-15,DELIVERED,16321.6,USD,2025-12-27T00:00:00
PO-2025-03042,PO-003042,SUP-0021,FAC-US-01,WH-US-RAW-01,2026-01-13,2026-02-11,DELIVERED,74224.8,USD,2026-01-13T00:00:00
PO-2025-03043,PO-003043,SUP-0019,FAC-APAC-01,WH-APAC-RAW-01,2025-11-30,2025-12-22,DELIVERED,494893.76,USD,2025-11-30T00:00:00
PO-2025-03044,PO-003044,SUP-0044,FAC-EU-01,WH-EU-RAW-01,2025-07-19,2025-09-09,DELIVERED,25831.89,USD,2025-07-19T00:00:00
PO-2025-03045,PO-003045,SUP-0053,FAC-MX-01,WH-MX-RAW-01,2025-11-09,2025-12-12,DELIVERED,31226.14,USD,2025-11-09T00:00:00
PO-2025-03046,PO-003046,SUP-0092,FAC-MX-01,WH-MX-RAW-01,2025-09-03,2025-09-25,DELIVERED,87508.32,USD,2025-09-03T00:00:00
PO-2025-03047,PO-003047,SUP-0013,FAC-APAC-01,WH-APAC-RAW-01,2025-10-15,2025-11-01,DELIVERED,8431.17,USD,2025-10-15T00:00:00
PO-2025-03048,PO-003048,SUP-0024,FAC-EU-01,WH-EU-RAW-01,2025-12-19,2026-01-06,DELIVERED,22799.27,USD,2025-12-19T00:00:00
PO-2025-03049,PO-003049,SUP-0007,FAC-EU-01,WH-EU-RAW-01,2026-01-18,2026-02-12,DELIVERED,646.76,USD,2026-01-18T00:00:00
PO-2025-03050,PO-003050,SUP-0007,FAC-US-01,WH-US-RAW-01,2025-07-31,2025-08-21,DELIVERED,765.8,USD,2025-07-31T00:00:00
PO-2025-03051,PO-003051,SUP-0084,FAC-US-01,WH-US-RAW-01,2025-10-07,2025-11-03,DELIVERED,45184.77,USD,2025-10-07T00:00:00
PO-2025-03052,PO-003052,SUP-0082,FAC-APAC-01,WH-APAC-RAW-01,2025-08-16,2025-10-18,DELIVERED,18674.84,USD,2025-08-16T00:00:00
PO-2025-03053,PO-003053,SUP-0019,FAC-US-01,WH-US-RAW-01,2025-07-15,2025-08-04,DELIVERED,604957.96,USD,2025-07-15T00:00:00
PO-2025-03054,PO-003054,SUP-0022,FAC-US-01,WH-US-RAW-01,2026-01-30,2026-02-14,DELIVERED,658.44,USD,2026-01-30T00:00:00
PO-2025-03055,PO-003055,SUP-0104,FAC-EU-01,WH-EU-RAW-01,2026-03-24,2026-04-26,IN_TRANSIT,13959.84,USD,2026-03-24T00:00:00
PO-2025-03056,PO-003056,SUP-0005,FAC-MX-01,WH-MX-RAW-01,2025-09-25,2025-10-19,DELIVERED,1831.62,USD,2025-09-25T00:00:00
PO-2025-03057,PO-003057,SUP-0060,FAC-APAC-01,WH-APAC-RAW-01,2026-01-20,2026-02-20,DELIVERED,67142.02,USD,2026-01-20T00:00:00
PO-2025-03058,PO-003058,SUP-0082,FAC-EU-01,WH-EU-RAW-01,2026-03-18,2026-05-22,IN_TRANSIT,239316.28,USD,2026-03-18T00:00:00
PO-2025-03059,PO-003059,SUP-0090,FAC-EU-01,WH-EU-RAW-01,2026-02-23,2026-03-20,DELIVERED,18406.25,USD,2026-02-23T00:00:00
PO-2025-03060,PO-003060,SUP-0055,FAC-APAC-01,WH-APAC-RAW-01,2025-07-07,2025-07-29,DELIVERED,39258.45,USD,2025-07-07T00:00:00
PO-2025-03061,PO-003061,SUP-0063,FAC-EU-01,WH-EU-RAW-01,2026-04-23,2026-05-28,PENDING,226670.81,USD,2026-04-23T00:00:00
PO-2025-03062,PO-003062,SUP-0058,FAC-EU-01,WH-EU-RAW-01,2025-09-27,2025-10-27,DELIVERED,24615.15,USD,2025-09-27T00:00:00
PO-2025-03063,PO-003063,SUP-0041,FAC-MX-01,WH-MX-RAW-01,2025-09-13,2025-10-02,CANCELLED,146318.75,USD,2025-09-13T00:00:00
PO-2025-03064,PO-003064,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2025-04-20,2025-05-11,DELIVERED,908505.02,USD,2025-04-20T00:00:00
PO-2025-03065,PO-003065,SUP-0014,FAC-EU-01,WH-EU-RAW-01,2025-11-03,2026-01-05,DELIVERED,117565.74,USD,2025-11-03T00:00:00
PO-2025-03066,PO-003066,SUP-0078,FAC-MX-01,WH-MX-RAW-01,2025-05-26,2025-06-14,DELIVERED,18486.24,USD,2025-05-26T00:00:00
PO-2025-03067,PO-003067,SUP-0096,FAC-APAC-01,WH-APAC-RAW-01,2025-08-08,2025-08-26,DELIVERED,118484.13,USD,2025-08-08T00:00:00
PO-2025-03068,PO-003068,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2025-09-05,2025-09-30,DELIVERED,11937.18,USD,2025-09-05T00:00:00
PO-2025-03069,PO-003069,SUP-0102,FAC-US-01,WH-US-RAW-01,2026-02-09,2026-03-06,OVERDUE,374627.7,USD,2026-02-09T00:00:00
PO-2025-03070,PO-003070,SUP-0111,FAC-EU-01,WH-EU-RAW-01,2026-03-08,2026-04-12,DELIVERED,29636.95,USD,2026-03-08T00:00:00
PO-2025-03071,PO-003071,SUP-0077,FAC-MX-01,WH-MX-RAW-01,2025-08-30,2025-09-20,DELIVERED,210541.22,USD,2025-08-30T00:00:00
PO-2025-03072,PO-003072,SUP-0078,FAC-EU-01,WH-EU-RAW-01,2026-02-28,2026-03-19,DELIVERED,8283.8,USD,2026-02-28T00:00:00
PO-2025-03073,PO-003073,SUP-0116,FAC-MX-01,WH-MX-RAW-01,2026-02-28,2026-03-11,DELIVERED,79191.39,USD,2026-02-28T00:00:00
PO-2025-03074,PO-003074,SUP-0065,FAC-EU-01,WH-EU-RAW-01,2026-01-24,2026-02-28,DELIVERED,5524.61,USD,2026-01-24T00:00:00
PO-2025-03075,PO-003075,SUP-0108,FAC-MX-01,WH-MX-RAW-01,2025-06-18,2025-07-13,OVERDUE,91831.44,USD,2025-06-18T00:00:00
PO-2025-03076,PO-003076,SUP-0104,FAC-US-01,WH-US-RAW-01,2026-01-01,2026-02-03,DELIVERED,484.38,USD,2026-01-01T00:00:00
PO-2025-03077,PO-003077,SUP-0039,FAC-EU-01,WH-EU-RAW-01,2026-04-15,2026-05-10,PENDING,13792.26,USD,2026-04-15T00:00:00
PO-2025-03078,PO-003078,SUP-0065,FAC-APAC-01,WH-APAC-RAW-01,2025-12-30,2026-01-29,DELIVERED,211817.12,USD,2025-12-30T00:00:00
PO-2025-03079,PO-003079,SUP-0023,FAC-EU-01,WH-EU-RAW-01,2025-09-11,2025-09-24,DELIVERED,20636.83,USD,2025-09-11T00:00:00
PO-2025-03080,PO-003080,SUP-0023,FAC-US-01,WH-US-RAW-01,2025-11-07,2025-11-17,DELIVERED,7602.5,USD,2025-11-07T00:00:00
PO-2025-03081,PO-003081,SUP-0079,FAC-EU-01,WH-EU-RAW-01,2025-12-20,2026-01-17,DELIVERED,1059.52,USD,2025-12-20T00:00:00
PO-2025-03082,PO-003082,SUP-0052,FAC-APAC-01,WH-APAC-RAW-01,2025-11-10,2025-12-11,DELIVERED,114707.65,USD,2025-11-10T00:00:00
PO-2025-03083,PO-003083,SUP-0064,FAC-US-01,WH-US-RAW-01,2025-06-02,2025-06-25,DELIVERED,12791.68,USD,2025-06-02T00:00:00
PO-2025-03084,PO-003084,SUP-0084,FAC-US-01,WH-US-RAW-01,2025-09-03,2025-09-25,DELIVERED,378.25,USD,2025-09-03T00:00:00
PO-2025-03085,PO-003085,SUP-0035,FAC-US-01,WH-US-RAW-01,2026-02-06,2026-03-22,DELIVERED,104749.87,USD,2026-02-06T00:00:00
PO-2025-03086,PO-003086,SUP-0110,FAC-MX-01,WH-MX-RAW-01,2026-03-01,2026-03-15,OVERDUE,1410.86,USD,2026-03-01T00:00:00
PO-2025-03087,PO-003087,SUP-0012,FAC-MX-01,WH-MX-RAW-01,2025-06-12,2025-07-01,DELIVERED,1669.11,USD,2025-06-12T00:00:00
PO-2025-03088,PO-003088,SUP-0074,FAC-EU-01,WH-EU-RAW-01,2026-04-20,2026-05-11,PENDING,1157.78,USD,2026-04-20T00:00:00
PO-2025-03089,PO-003089,SUP-0005,FAC-APAC-01,WH-APAC-RAW-01,2025-09-09,2025-09-30,OVERDUE,36451.58,USD,2025-09-09T00:00:00
PO-2025-03090,PO-003090,SUP-0001,FAC-US-01,WH-US-RAW-01,2025-12-24,2026-02-25,DELIVERED,4899.75,USD,2025-12-24T00:00:00
PO-2025-03091,PO-003091,SUP-0117,FAC-EU-01,WH-EU-RAW-01,2026-01-20,2026-02-19,DELIVERED,18523.2,USD,2026-01-20T00:00:00
PO-2025-03092,PO-003092,SUP-0056,FAC-US-01,WH-US-RAW-01,2026-02-10,2026-03-03,DELIVERED,196.71,USD,2026-02-10T00:00:00
PO-2025-03093,PO-003093,SUP-0019,FAC-EU-01,WH-EU-RAW-01,2026-04-15,2026-05-03,PENDING,57497.2,USD,2026-04-15T00:00:00
PO-2025-03094,PO-003094,SUP-0074,FAC-APAC-01,WH-APAC-RAW-01,2025-09-03,2025-09-28,DELIVERED,32979.88,USD,2025-09-03T00:00:00
PO-2025-03095,PO-003095,SUP-0012,FAC-EU-01,WH-EU-RAW-01,2026-02-28,2026-03-14,DELIVERED,32985.34,USD,2026-02-28T00:00:00
PO-2025-03096,PO-003096,SUP-0015,FAC-US-01,WH-US-RAW-01,2025-06-09,2025-08-10,DELIVERED,43006.38,USD,2025-06-09T00:00:00
PO-2025-03097,PO-003097,SUP-0059,FAC-EU-01,WH-EU-RAW-01,2026-01-05,2026-03-09,CANCELLED,168727.51,USD,2026-01-05T00:00:00
PO-2025-03098,PO-003098,SUP-0032,FAC-EU-01,WH-EU-RAW-01,2026-01-17,2026-02-19,DELIVERED,67061.36,USD,2026-01-17T00:00:00
PO-2025-03099,PO-003099,SUP-0114,FAC-APAC-01,WH-APAC-RAW-01,2025-12-28,2026-01-12,DELIVERED,6810.0,USD,2025-12-28T00:00:00
PO-2025-03100,PO-003100,SUP-0063,FAC-EU-01,WH-EU-RAW-01,2025-08-09,2025-09-12,DELIVERED,1799.35,USD,2025-08-09T00:00:00
PO-2025-03101,PO-003101,SUP-0043,FAC-EU-01,WH-EU-RAW-01,2026-03-07,2026-04-05,DELIVERED,70013.23,USD,2026-03-07T00:00:00
PO-2025-03102,PO-003102,SUP-0032,FAC-APAC-01,WH-APAC-RAW-01,2025-06-30,2025-07-31,DELIVERED,56163.26,USD,2025-06-30T00:00:00
PO-2025-03103,PO-003103,SUP-0102,FAC-US-01,WH-US-RAW-01,2025-04-12,2025-05-10,DELIVERED,519299.49,USD,2025-04-12T00:00:00
PO-2025-03104,PO-003104,SUP-0005,FAC-APAC-01,WH-APAC-RAW-01,2026-01-09,2026-01-28,DELIVERED,24315.97,USD,2026-01-09T00:00:00
PO-2025-03105,PO-003105,SUP-0033,FAC-MX-01,WH-MX-RAW-01,2025-10-30,2025-11-13,DELIVERED,6425.44,USD,2025-10-30T00:00:00
PO-2025-03106,PO-003106,SUP-0058,FAC-EU-01,WH-EU-RAW-01,2026-02-24,2026-03-23,DELIVERED,24826.59,USD,2026-02-24T00:00:00
PO-2025-03107,PO-003107,SUP-0111,FAC-MX-01,WH-MX-RAW-01,2025-09-30,2025-11-03,DELIVERED,822064.98,USD,2025-09-30T00:00:00
PO-2025-03108,PO-003108,SUP-0048,FAC-US-01,WH-US-RAW-01,2025-06-30,2025-07-29,DELIVERED,397.0,USD,2025-06-30T00:00:00
PO-2025-03109,PO-003109,SUP-0120,FAC-US-01,WH-US-RAW-01,2026-02-19,2026-03-17,DELIVERED,40016.37,USD,2026-02-19T00:00:00
PO-2025-03110,PO-003110,SUP-0101,FAC-APAC-01,WH-APAC-RAW-01,2025-11-22,2025-12-21,DELIVERED,59176.13,USD,2025-11-22T00:00:00
PO-2025-03111,PO-003111,SUP-0065,FAC-MX-01,WH-MX-RAW-01,2025-07-11,2025-08-10,DELIVERED,46188.94,USD,2025-07-11T00:00:00
PO-2025-03112,PO-003112,SUP-0059,FAC-APAC-01,WH-APAC-RAW-01,2026-01-10,2026-03-16,DELIVERED,137602.4,USD,2026-01-10T00:00:00
PO-2025-03113,PO-003113,SUP-0019,FAC-US-01,WH-US-RAW-01,2025-11-11,2025-11-29,DELIVERED,217729.56,USD,2025-11-11T00:00:00
PO-2025-03114,PO-003114,SUP-0070,FAC-APAC-01,WH-APAC-RAW-01,2025-12-08,2026-01-27,DELIVERED,9279.64,USD,2025-12-08T00:00:00
PO-2025-03115,PO-003115,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2025-10-26,2025-12-26,DELIVERED,10165.02,USD,2025-10-26T00:00:00
PO-2025-03116,PO-003116,SUP-0103,FAC-MX-01,WH-MX-RAW-01,2026-02-16,2026-04-03,CANCELLED,157493.17,USD,2026-02-16T00:00:00
PO-2025-03117,PO-003117,SUP-0099,FAC-MX-01,WH-MX-RAW-01,2026-02-16,2026-03-02,DELIVERED,33432.57,USD,2026-02-16T00:00:00
PO-2025-03118,PO-003118,SUP-0110,FAC-EU-01,WH-EU-RAW-01,2026-01-07,2026-01-22,DELIVERED,76799.88,USD,2026-01-07T00:00:00
PO-2025-03119,PO-003119,SUP-0041,FAC-EU-01,WH-EU-RAW-01,2025-05-23,2025-06-14,DELIVERED,171394.28,USD,2025-05-23T00:00:00
PO-2025-03120,PO-003120,SUP-0084,FAC-APAC-01,WH-APAC-RAW-01,2026-02-20,2026-03-17,DELIVERED,10681.9,USD,2026-02-20T00:00:00
PO-2025-03121,PO-003121,SUP-0001,FAC-MX-01,WH-MX-RAW-01,2025-12-27,2026-02-25,DELIVERED,4074.09,USD,2025-12-27T00:00:00
PO-2025-03122,PO-003122,SUP-0084,FAC-MX-01,WH-MX-RAW-01,2026-01-03,2026-02-01,DELIVERED,585507.33,USD,2026-01-03T00:00:00
PO-2025-03123,PO-003123,SUP-0107,FAC-MX-01,WH-MX-RAW-01,2025-09-22,2025-10-05,DELIVERED,13406.64,USD,2025-09-22T00:00:00
PO-2025-03124,PO-003124,SUP-0062,FAC-MX-01,WH-MX-RAW-01,2026-03-09,2026-04-16,IN_TRANSIT,7223.58,USD,2026-03-09T00:00:00
