movement_id,material_id,warehouse_id,factory_id,movement_date,movement_type,quantity,reference_doc_type,reference_doc_id
MOV-00070078,MAT-01193,WH-MX-FIN-01,FAC-MX-01,2025-12-26,TRANSFER_OUT,-28,TRANSFER_ORDER,TRF-62570
MOV-00070079,MAT-00964,WH-EU-FIN-01,FAC-EU-01,2025-11-27,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-4779
MOV-00070080,MAT-00742,WH-APAC-RAW-01,FAC-APAC-01,2026-02-25,TRANSFER_IN,25,TRANSFER_ORDER,TRF-71801
MOV-00070081,MAT-01138,WH-US-FIN-01,FAC-US-01,2025-10-25,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-8370
MOV-00070082,MAT-00129,WH-US-RAW-01,FAC-US-01,2025-04-04,PRODUCTION_ISSUE,-40,WORK_ORDER,WO-ACT-7359
MOV-00070083,MAT-00082,WH-APAC-FIN-01,FAC-APAC-01,2025-01-04,SCRAP,-5,SCRAP_NOTICE,SCR-7156
MOV-00070084,MAT-00853,WH-US-RAW-01,FAC-US-01,2025-09-23,PRODUCTION_ISSUE,-33,WORK_ORDER,WO-ACT-1100
MOV-00070085,MAT-00795,WH-US-RAW-01,FAC-US-01,2026-05-29,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-2177
MOV-00070086,MAT-00434,WH-EU-RAW-01,FAC-EU-01,2025-08-22,TRANSFER_OUT,-39,TRANSFER_ORDER,TRF-78371
MOV-00070087,MAT-01044,WH-APAC-FIN-01,FAC-APAC-01,2025-07-12,PRODUCTION_ISSUE,-35,WORK_ORDER,WO-ACT-2194
MOV-00070088,MAT-01129,WH-MX-RAW-01,FAC-MX-01,2025-05-07,SCRAP,-9,SCRAP_NOTICE,SCR-1267
MOV-00070089,MAT-00117,WH-EU-FIN-01,FAC-EU-01,2026-06-19,PRODUCTION_ISSUE,-52,WORK_ORDER,WO-ACT-8166
MOV-00070090,MAT-01067,WH-MX-RAW-01,FAC-MX-01,2025-03-14,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-6361
MOV-00070091,MAT-00043,WH-APAC-RAW-01,FAC-APAC-01,2025-12-07,TRANSFER_IN,38,TRANSFER_ORDER,TRF-99491
MOV-00070092,MAT-00293,WH-APAC-FIN-01,FAC-APAC-01,2025-06-10,TRANSFER_OUT,-39,TRANSFER_ORDER,TRF-56928
MOV-00070093,MAT-01048,WH-APAC-RAW-01,FAC-APAC-01,2026-01-15,PRODUCTION_ISSUE,-29,WORK_ORDER,WO-ACT-2163
MOV-00070094,MAT-00890,WH-EU-FIN-01,FAC-EU-01,2026-05-26,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-2619
MOV-00070095,MAT-01123,WH-MX-RAW-01,FAC-MX-01,2025-03-03,PRODUCTION_ISSUE,-36,WORK_ORDER,WO-ACT-1435
MOV-00070096,MAT-00816,WH-EU-FIN-01,FAC-EU-01,2026-06-07,CYCLE_ADJUSTMENT,11,AUDIT_COUNT,AUD-265
MOV-00070097,MAT-00108,WH-MX-RAW-01,FAC-MX-01,2025-07-03,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-3805
MOV-00070098,MAT-00291,WH-EU-RAW-01,FAC-EU-01,2026-02-23,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-1928
MOV-00070099,MAT-00906,WH-APAC-FIN-01,FAC-APAC-01,2025-02-28,TRANSFER_IN,11,TRANSFER_ORDER,TRF-73672
MOV-00070100,MAT-01060,WH-US-RAW-01,FAC-US-01,2025-02-23,TRANSFER_OUT,-42,TRANSFER_ORDER,TRF-44331
MOV-00070101,MAT-00159,WH-MX-RAW-01,FAC-MX-01,2026-02-16,PRODUCTION_ISSUE,-6,WORK_ORDER,WO-ACT-2761
MOV-00070102,MAT-01123,WH-EU-RAW-01,FAC-EU-01,2026-01-18,PRODUCTION_ISSUE,-59,WORK_ORDER,WO-ACT-8618
MOV-00070103,MAT-00964,WH-APAC-FIN-01,FAC-APAC-01,2025-10-06,CYCLE_ADJUSTMENT,16,AUDIT_COUNT,AUD-706
MOV-00070104,MAT-00169,WH-MX-FIN-01,FAC-MX-01,2025-02-16,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-5643
MOV-00070105,MAT-00839,WH-US-RAW-01,FAC-US-01,2025-11-27,TRANSFER_OUT,-15,TRANSFER_ORDER,TRF-44170
MOV-00070106,MAT-00446,WH-US-FIN-01,FAC-US-01,2025-05-26,SCRAP,-5,SCRAP_NOTICE,SCR-5162
MOV-00070107,MAT-00673,WH-APAC-FIN-01,FAC-APAC-01,2025-03-23,PRODUCTION_ISSUE,-42,WORK_ORDER,WO-ACT-7727
MOV-00070108,MAT-00486,WH-MX-FIN-01,FAC-MX-01,2026-03-20,PRODUCTION_ISSUE,-47,WORK_ORDER,WO-ACT-9724
MOV-00070109,MAT-00739,WH-EU-RAW-01,FAC-EU-01,2025-01-28,CYCLE_ADJUSTMENT,-15,AUDIT_COUNT,AUD-178
MOV-00070110,MAT-00056,WH-EU-RAW-01,FAC-EU-01,2025-06-19,PRODUCTION_ISSUE,-16,WORK_ORDER,WO-ACT-2458
MOV-00070111,MAT-00897,WH-US-FIN-01,FAC-US-01,2026-04-10,PRODUCTION_ISSUE,-29,WORK_ORDER,WO-ACT-8780
MOV-00070112,MAT-01167,WH-US-FIN-01,FAC-US-01,2025-07-13,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-6439
MOV-00070113,MAT-00357,WH-APAC-RAW-01,FAC-APAC-01,2025-11-08,SCRAP,-11,SCRAP_NOTICE,SCR-2242
MOV-00070114,MAT-00494,WH-APAC-RAW-01,FAC-APAC-01,2025-09-14,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-3693
MOV-00070115,MAT-00829,WH-APAC-FIN-01,FAC-APAC-01,2026-01-25,CYCLE_ADJUSTMENT,15,AUDIT_COUNT,AUD-609
MOV-00070116,MAT-00015,WH-MX-FIN-01,FAC-MX-01,2026-04-26,TRANSFER_OUT,-43,TRANSFER_ORDER,TRF-45092
MOV-00070117,MAT-00004,WH-EU-FIN-01,FAC-EU-01,2025-05-08,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-9108
MOV-00070118,MAT-00744,WH-EU-RAW-01,FAC-EU-01,2026-04-17,PRODUCTION_ISSUE,-12,WORK_ORDER,WO-ACT-5544
MOV-00070119,MAT-00940,WH-APAC-FIN-01,FAC-APAC-01,2025-04-28,TRANSFER_OUT,-22,TRANSFER_ORDER,TRF-82843
MOV-00070120,MAT-00528,WH-MX-RAW-01,FAC-MX-01,2025-10-18,TRANSFER_OUT,-37,TRANSFER_ORDER,TRF-12045
MOV-00070121,MAT-00321,WH-EU-FIN-01,FAC-EU-01,2025-02-11,CYCLE_ADJUSTMENT,8,AUDIT_COUNT,AUD-691
MOV-00070122,MAT-00582,WH-US-RAW-01,FAC-US-01,2025-05-30,PRODUCTION_ISSUE,-31,WORK_ORDER,WO-ACT-3513
MOV-00070123,MAT-00081,WH-US-RAW-01,FAC-US-01,2026-05-13,TRANSFER_IN,41,TRANSFER_ORDER,TRF-28902
MOV-00070124,MAT-00333,WH-US-RAW-01,FAC-US-01,2026-02-13,TRANSFER_OUT,-47,TRANSFER_ORDER,TRF-79080
MOV-00070125,MAT-00482,WH-APAC-FIN-01,FAC-APAC-01,2025-10-27,PRODUCTION_ISSUE,-5,WORK_ORDER,WO-ACT-4523
MOV-00070126,MAT-00378,WH-MX-FIN-01,FAC-MX-01,2025-07-04,PRODUCTION_ISSUE,-12,WORK_ORDER,WO-ACT-2061
MOV-00070127,MAT-00018,WH-EU-FIN-01,FAC-EU-01,2025-12-25,TRANSFER_OUT,-10,TRANSFER_ORDER,TRF-17943
MOV-00070128,MAT-00525,WH-US-FIN-01,FAC-US-01,2026-03-17,SCRAP,-2,SCRAP_NOTICE,SCR-7817
MOV-00070129,MAT-00123,WH-APAC-RAW-01,FAC-APAC-01,2026-04-29,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-3919
MOV-00070130,MAT-01112,WH-US-FIN-01,FAC-US-01,2025-09-03,TRANSFER_OUT,-20,TRANSFER_ORDER,TRF-15046
MOV-00070131,MAT-00773,WH-EU-FIN-01,FAC-EU-01,2025-11-08,PRODUCTION_ISSUE,-6,WORK_ORDER,WO-ACT-2835
MOV-00070132,MAT-00528,WH-MX-RAW-01,FAC-MX-01,2026-03-03,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-3249
MOV-00070133,MAT-00967,WH-US-RAW-01,FAC-US-01,2025-01-31,PRODUCTION_ISSUE,-42,WORK_ORDER,WO-ACT-8262
MOV-00070134,MAT-00851,WH-US-RAW-01,FAC-US-01,2025-11-18,SCRAP,-12,SCRAP_NOTICE,SCR-5842
MOV-00070135,MAT-00520,WH-US-FIN-01,FAC-US-01,2025-04-15,PRODUCTION_ISSUE,-54,WORK_ORDER,WO-ACT-4333
MOV-00070136,MAT-01153,WH-APAC-RAW-01,FAC-APAC-01,2025-10-12,TRANSFER_IN,12,TRANSFER_ORDER,TRF-93052
MOV-00070137,MAT-00445,WH-EU-FIN-01,FAC-EU-01,2025-09-28,CYCLE_ADJUSTMENT,-10,AUDIT_COUNT,AUD-797
MOV-00070138,MAT-00432,WH-US-FIN-01,FAC-US-01,2026-06-22,CYCLE_ADJUSTMENT,-10,AUDIT_COUNT,AUD-497
MOV-00070139,MAT-00233,WH-EU-RAW-01,FAC-EU-01,2025-05-26,PRODUCTION_ISSUE,-31,WORK_ORDER,WO-ACT-8979
MOV-00070140,MAT-01122,WH-US-FIN-01,FAC-US-01,2025-04-24,PRODUCTION_ISSUE,-34,WORK_ORDER,WO-ACT-9734
MOV-00070141,MAT-00886,WH-US-RAW-01,FAC-US-01,2026-02-01,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-5715
MOV-00070142,MAT-00454,WH-US-FIN-01,FAC-US-01,2026-03-12,PRODUCTION_ISSUE,-5,WORK_ORDER,WO-ACT-8518
MOV-00070143,MAT-00766,WH-EU-FIN-01,FAC-EU-01,2025-11-26,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-5059
MOV-00070144,MAT-00358,WH-EU-RAW-01,FAC-EU-01,2026-06-01,TRANSFER_OUT,-10,TRANSFER_ORDER,TRF-14543
MOV-00070145,MAT-00973,WH-US-FIN-01,FAC-US-01,2025-11-04,PRODUCTION_ISSUE,-16,WORK_ORDER,WO-ACT-4831
MOV-00070146,MAT-00655,WH-EU-RAW-01,FAC-EU-01,2025-07-23,PRODUCTION_ISSUE,-38,WORK_ORDER,WO-ACT-1339
MOV-00070147,MAT-00978,WH-APAC-RAW-01,FAC-APAC-01,2026-04-13,PRODUCTION_ISSUE,-14,WORK_ORDER,WO-ACT-1991
MOV-00070148,MAT-00364,WH-US-FIN-01,FAC-US-01,2026-04-14,CYCLE_ADJUSTMENT,1,AUDIT_COUNT,AUD-362
MOV-00070149,MAT-00582,WH-MX-RAW-01,FAC-MX-01,2025-05-05,TRANSFER_IN,22,TRANSFER_ORDER,TRF-94354
MOV-00070150,MAT-00213,WH-APAC-RAW-01,FAC-APAC-01,2025-04-23,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-4338
MOV-00070151,MAT-00480,WH-APAC-RAW-01,FAC-APAC-01,2026-03-12,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-3938
MOV-00070152,MAT-00176,WH-US-RAW-01,FAC-US-01,2025-08-14,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-1617
MOV-00070153,MAT-00154,WH-US-FIN-01,FAC-US-01,2025-01-20,SCRAP,-4,SCRAP_NOTICE,SCR-5989
MOV-00070154,MAT-00784,WH-MX-RAW-01,FAC-MX-01,2025-04-27,PRODUCTION_ISSUE,-33,WORK_ORDER,WO-ACT-4808
MOV-00070155,MAT-00168,WH-APAC-FIN-01,FAC-APAC-01,2026-02-28,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-4293
MOV-00070156,MAT-00815,WH-US-RAW-01,FAC-US-01,2026-03-22,TRANSFER_OUT,-47,TRANSFER_ORDER,TRF-63682
MOV-00070157,MAT-00796,WH-APAC-FIN-01,FAC-APAC-01,2026-04-02,TRANSFER_OUT,-42,TRANSFER_ORDER,TRF-92325
MOV-00070158,MAT-01081,WH-APAC-RAW-01,FAC-APAC-01,2026-01-10,TRANSFER_IN,38,TRANSFER_ORDER,TRF-25814
MOV-00070159,MAT-00119,WH-EU-FIN-01,FAC-EU-01,2025-02-11,PRODUCTION_ISSUE,-16,WORK_ORDER,WO-ACT-7028
MOV-00070160,MAT-00756,WH-APAC-FIN-01,FAC-APAC-01,2025-07-28,CYCLE_ADJUSTMENT,-13,AUDIT_COUNT,AUD-240
MOV-00070161,MAT-01012,WH-APAC-FIN-01,FAC-APAC-01,2025-05-01,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-3061
MOV-00070162,MAT-00590,WH-EU-FIN-01,FAC-EU-01,2026-03-19,PRODUCTION_ISSUE,-22,WORK_ORDER,WO-ACT-3587
MOV-00070163,MAT-00497,WH-EU-RAW-01,FAC-EU-01,2026-02-17,TRANSFER_IN,26,TRANSFER_ORDER,TRF-45693
MOV-00070164,MAT-00786,WH-EU-FIN-01,FAC-EU-01,2026-06-25,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-5933
MOV-00070165,MAT-00516,WH-MX-RAW-01,FAC-MX-01,2025-12-10,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-6299
MOV-00070166,MAT-00275,WH-MX-RAW-01,FAC-MX-01,2025-01-24,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-6044
MOV-00070167,MAT-00643,WH-MX-RAW-01,FAC-MX-01,2025-12-19,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-3433
MOV-00070168,MAT-00790,WH-MX-RAW-01,FAC-MX-01,2025-07-02,PRODUCTION_ISSUE,-71,WORK_ORDER,WO-ACT-8616
MOV-00070169,MAT-01110,WH-US-RAW-01,FAC-US-01,2026-02-28,TRANSFER_IN,28,TRANSFER_ORDER,TRF-33774
MOV-00070170,MAT-00262,WH-MX-FIN-01,FAC-MX-01,2026-06-08,PRODUCTION_ISSUE,-12,WORK_ORDER,WO-ACT-6260
MOV-00070171,MAT-00840,WH-MX-RAW-01,FAC-MX-01,2025-03-15,SCRAP,-1,SCRAP_NOTICE,SCR-3896
MOV-00070172,MAT-00573,WH-EU-FIN-01,FAC-EU-01,2026-06-29,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-1722
MOV-00070173,MAT-00583,WH-MX-RAW-01,FAC-MX-01,2025-06-20,PRODUCTION_ISSUE,-52,WORK_ORDER,WO-ACT-8890
MOV-00070174,MAT-00041,WH-EU-FIN-01,FAC-EU-01,2025-01-04,PRODUCTION_ISSUE,-38,WORK_ORDER,WO-ACT-4786
MOV-00070175,MAT-00233,WH-MX-FIN-01,FAC-MX-01,2025-04-29,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-3483
MOV-00070176,MAT-00789,WH-US-RAW-01,FAC-US-01,2025-12-29,PRODUCTION_ISSUE,-75,WORK_ORDER,WO-ACT-9772
MOV-00070177,MAT-01154,WH-US-FIN-01,FAC-US-01,2025-05-06,PRODUCTION_ISSUE,-72,WORK_ORDER,WO-ACT-1788
MOV-00070178,MAT-00860,WH-MX-FIN-01,FAC-MX-01,2026-04-30,PRODUCTION_ISSUE,-62,WORK_ORDER,WO-ACT-1680
MOV-00070179,MAT-00666,WH-MX-FIN-01,FAC-MX-01,2025-03-27,SCRAP,-11,SCRAP_NOTICE,SCR-5183
MOV-00070180,MAT-00023,WH-EU-FIN-01,FAC-EU-01,2026-03-20,SCRAP,-11,SCRAP_NOTICE,SCR-4741
MOV-00070181,MAT-00316,WH-US-RAW-01,FAC-US-01,2026-01-27,PRODUCTION_ISSUE,-69,WORK_ORDER,WO-ACT-4790
MOV-00070182,MAT-00160,WH-EU-FIN-01,FAC-EU-01,2025-01-23,TRANSFER_IN,49,TRANSFER_ORDER,TRF-41446
MOV-00070183,MAT-00823,WH-MX-FIN-01,FAC-MX-01,2025-07-17,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-3599
MOV-00070184,MAT-01036,WH-EU-RAW-01,FAC-EU-01,2026-04-25,PRODUCTION_ISSUE,-13,WORK_ORDER,WO-ACT-4932
MOV-00070185,MAT-00017,WH-US-FIN-01,FAC-US-01,2026-03-08,PRODUCTION_ISSUE,-15,WORK_ORDER,WO-ACT-7284
MOV-00070186,MAT-00767,WH-US-FIN-01,FAC-US-01,2026-06-15,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-2019
MOV-00070187,MAT-00925,WH-MX-FIN-01,FAC-MX-01,2025-09-15,TRANSFER_OUT,-16,TRANSFER_ORDER,TRF-10031
MOV-00070188,MAT-00997,WH-EU-RAW-01,FAC-EU-01,2025-08-25,PRODUCTION_ISSUE,-57,WORK_ORDER,WO-ACT-4849
MOV-00070189,MAT-00137,WH-MX-RAW-01,FAC-MX-01,2026-04-12,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-4775
MOV-00070190,MAT-00861,WH-MX-RAW-01,FAC-MX-01,2025-05-03,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-3649
MOV-00070191,MAT-00582,WH-EU-RAW-01,FAC-EU-01,2026-03-13,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-1121
MOV-00070192,MAT-00065,WH-MX-RAW-01,FAC-MX-01,2025-09-11,PRODUCTION_ISSUE,-59,WORK_ORDER,WO-ACT-2619
MOV-00070193,MAT-00849,WH-APAC-RAW-01,FAC-APAC-01,2025-01-06,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-5740
MOV-00070194,MAT-00377,WH-APAC-RAW-01,FAC-APAC-01,2025-05-08,PRODUCTION_ISSUE,-53,WORK_ORDER,WO-ACT-9949
MOV-00070195,MAT-00010,WH-US-FIN-01,FAC-US-01,2025-10-21,SCRAP,-6,SCRAP_NOTICE,SCR-4898
MOV-00070196,MAT-00729,WH-MX-FIN-01,FAC-MX-01,2025-01-04,PRODUCTION_ISSUE,-31,WORK_ORDER,WO-ACT-7609
MOV-00070197,MAT-00381,WH-MX-RAW-01,FAC-MX-01,2026-05-25,SCRAP,-1,SCRAP_NOTICE,SCR-7037
MOV-00070198,MAT-00493,WH-APAC-FIN-01,FAC-APAC-01,2025-04-21,CYCLE_ADJUSTMENT,-2,AUDIT_COUNT,AUD-941
MOV-00070199,MAT-00313,WH-APAC-RAW-01,FAC-APAC-01,2025-05-16,PRODUCTION_ISSUE,-49,WORK_ORDER,WO-ACT-8475
MOV-00070200,MAT-00162,WH-APAC-FIN-01,FAC-APAC-01,2026-06-15,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-9971
MOV-00070201,MAT-00817,WH-EU-FIN-01,FAC-EU-01,2025-02-17,TRANSFER_IN,20,TRANSFER_ORDER,TRF-82984
MOV-00070202,MAT-00654,WH-MX-RAW-01,FAC-MX-01,2025-07-20,PRODUCTION_ISSUE,-65,WORK_ORDER,WO-ACT-5501
MOV-00070203,MAT-00232,WH-APAC-FIN-01,FAC-APAC-01,2025-05-06,TRANSFER_IN,38,TRANSFER_ORDER,TRF-75660
MOV-00070204,MAT-00053,WH-EU-FIN-01,FAC-EU-01,2025-09-12,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-4282
MOV-00070205,MAT-00640,WH-EU-RAW-01,FAC-EU-01,2026-06-10,PRODUCTION_ISSUE,-69,WORK_ORDER,WO-ACT-8349
MOV-00070206,MAT-00547,WH-APAC-RAW-01,FAC-APAC-01,2026-01-30,PRODUCTION_ISSUE,-39,WORK_ORDER,WO-ACT-6564
MOV-00070207,MAT-00505,WH-MX-FIN-01,FAC-MX-01,2025-09-16,PRODUCTION_ISSUE,-66,WORK_ORDER,WO-ACT-4084
MOV-00070208,MAT-00653,WH-EU-FIN-01,FAC-EU-01,2026-04-20,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-1891
MOV-00070209,MAT-01124,WH-MX-FIN-01,FAC-MX-01,2026-02-11,PRODUCTION_ISSUE,-74,WORK_ORDER,WO-ACT-1458
MOV-00070210,MAT-01044,WH-EU-FIN-01,FAC-EU-01,2025-07-10,SCRAP,-2,SCRAP_NOTICE,SCR-4406
MOV-00070211,MAT-00531,WH-EU-FIN-01,FAC-EU-01,2026-04-02,CYCLE_ADJUSTMENT,3,AUDIT_COUNT,AUD-721
MOV-00070212,MAT-00722,WH-US-FIN-01,FAC-US-01,2025-06-03,TRANSFER_OUT,-15,TRANSFER_ORDER,TRF-20023
MOV-00070213,MAT-00831,WH-EU-FIN-01,FAC-EU-01,2026-02-04,SCRAP,-12,SCRAP_NOTICE,SCR-7585
MOV-00070214,MAT-00602,WH-US-FIN-01,FAC-US-01,2026-06-22,PRODUCTION_ISSUE,-23,WORK_ORDER,WO-ACT-6544
MOV-00070215,MAT-00641,WH-US-RAW-01,FAC-US-01,2025-03-25,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-8303
MOV-00070216,MAT-00323,WH-MX-RAW-01,FAC-MX-01,2025-06-23,SCRAP,-7,SCRAP_NOTICE,SCR-2706
MOV-00070217,MAT-00846,WH-APAC-RAW-01,FAC-APAC-01,2026-01-20,PRODUCTION_ISSUE,-16,WORK_ORDER,WO-ACT-5139
MOV-00070218,MAT-00368,WH-US-RAW-01,FAC-US-01,2025-11-05,PRODUCTION_ISSUE,-8,WORK_ORDER,WO-ACT-2625
MOV-00070219,MAT-01020,WH-EU-FIN-01,FAC-EU-01,2026-06-02,PRODUCTION_ISSUE,-52,WORK_ORDER,WO-ACT-1934
MOV-00070220,MAT-00977,WH-APAC-FIN-01,FAC-APAC-01,2026-01-01,CYCLE_ADJUSTMENT,16,AUDIT_COUNT,AUD-303
MOV-00070221,MAT-01146,WH-APAC-FIN-01,FAC-APAC-01,2026-02-25,TRANSFER_OUT,-47,TRANSFER_ORDER,TRF-82325
MOV-00070222,MAT-00590,WH-EU-RAW-01,FAC-EU-01,2026-01-02,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-8245
MOV-00070223,MAT-00583,WH-MX-FIN-01,FAC-MX-01,2025-10-01,PRODUCTION_ISSUE,-51,WORK_ORDER,WO-ACT-4174
MOV-00070224,MAT-01176,WH-EU-FIN-01,FAC-EU-01,2025-12-28,SCRAP,-11,SCRAP_NOTICE,SCR-5283
MOV-00070225,MAT-00291,WH-MX-RAW-01,FAC-MX-01,2026-06-21,PRODUCTION_ISSUE,-17,WORK_ORDER,WO-ACT-4514
MOV-00070226,MAT-00489,WH-MX-FIN-01,FAC-MX-01,2025-04-18,PRODUCTION_ISSUE,-7,WORK_ORDER,WO-ACT-7754
MOV-00070227,MAT-00112,WH-EU-FIN-01,FAC-EU-01,2025-02-07,PRODUCTION_ISSUE,-43,WORK_ORDER,WO-ACT-4859
MOV-00070228,MAT-00884,WH-EU-FIN-01,FAC-EU-01,2026-06-10,PRODUCTION_ISSUE,-9,WORK_ORDER,WO-ACT-8021
MOV-00070229,MAT-00266,WH-US-RAW-01,FAC-US-01,2025-03-17,SCRAP,-1,SCRAP_NOTICE,SCR-9674
MOV-00070230,MAT-00963,WH-US-FIN-01,FAC-US-01,2025-10-29,PRODUCTION_ISSUE,-11,WORK_ORDER,WO-ACT-2952
MOV-00070231,MAT-01170,WH-MX-RAW-01,FAC-MX-01,2026-01-18,PRODUCTION_ISSUE,-10,WORK_ORDER,WO-ACT-1876
MOV-00070232,MAT-00392,WH-EU-RAW-01,FAC-EU-01,2026-06-13,PRODUCTION_ISSUE,-70,WORK_ORDER,WO-ACT-6989
MOV-00070233,MAT-00588,WH-MX-RAW-01,FAC-MX-01,2025-02-14,PRODUCTION_ISSUE,-31,WORK_ORDER,WO-ACT-6252
MOV-00070234,MAT-00313,WH-MX-RAW-01,FAC-MX-01,2025-07-04,PRODUCTION_ISSUE,-53,WORK_ORDER,WO-ACT-4151
MOV-00070235,MAT-00309,WH-US-RAW-01,FAC-US-01,2025-01-07,CYCLE_ADJUSTMENT,15,AUDIT_COUNT,AUD-323
MOV-00070236,MAT-00764,WH-APAC-FIN-01,FAC-APAC-01,2025-11-12,PRODUCTION_ISSUE,-71,WORK_ORDER,WO-ACT-7020
MOV-00070237,MAT-00478,WH-EU-FIN-01,FAC-EU-01,2025-06-14,SCRAP,-3,SCRAP_NOTICE,SCR-9009
MOV-00070238,MAT-00594,WH-MX-RAW-01,FAC-MX-01,2025-12-19,TRANSFER_IN,32,TRANSFER_ORDER,TRF-13680
MOV-00070239,MAT-00282,WH-US-RAW-01,FAC-US-01,2025-08-03,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-1469
MOV-00070240,MAT-00172,WH-EU-FIN-01,FAC-EU-01,2026-06-23,PRODUCTION_ISSUE,-38,WORK_ORDER,WO-ACT-9139
MOV-00070241,MAT-00407,WH-MX-RAW-01,FAC-MX-01,2026-03-12,CYCLE_ADJUSTMENT,-3,AUDIT_COUNT,AUD-226
MOV-00070242,MAT-00283,WH-APAC-RAW-01,FAC-APAC-01,2026-03-16,PRODUCTION_ISSUE,-48,WORK_ORDER,WO-ACT-4932
MOV-00070243,MAT-00564,WH-EU-RAW-01,FAC-EU-01,2026-04-06,PRODUCTION_ISSUE,-55,WORK_ORDER,WO-ACT-4259
MOV-00070244,MAT-00602,WH-EU-FIN-01,FAC-EU-01,2025-02-26,PRODUCTION_ISSUE,-26,WORK_ORDER,WO-ACT-2974
MOV-00070245,MAT-00621,WH-APAC-RAW-01,FAC-APAC-01,2025-11-07,PRODUCTION_ISSUE,-38,WORK_ORDER,WO-ACT-6012
MOV-00070246,MAT-00351,WH-US-RAW-01,FAC-US-01,2025-01-03,PRODUCTION_ISSUE,-26,WORK_ORDER,WO-ACT-5905
MOV-00070247,MAT-00308,WH-EU-FIN-01,FAC-EU-01,2026-06-20,SCRAP,-12,SCRAP_NOTICE,SCR-6625
MOV-00070248,MAT-00753,WH-MX-RAW-01,FAC-MX-01,2026-05-30,PRODUCTION_ISSUE,-27,WORK_ORDER,WO-ACT-3002
MOV-00070249,MAT-00061,WH-US-RAW-01,FAC-US-01,2025-04-14,PRODUCTION_ISSUE,-64,WORK_ORDER,WO-ACT-8247
MOV-00070250,MAT-00864,WH-EU-FIN-01,FAC-EU-01,2026-01-08,PRODUCTION_ISSUE,-42,WORK_ORDER,WO-ACT-4037
MOV-00070251,MAT-00720,WH-US-FIN-01,FAC-US-01,2025-10-05,PRODUCTION_ISSUE,-25,WORK_ORDER,WO-ACT-6951
MOV-00070252,MAT-00068,WH-EU-RAW-01,FAC-EU-01,2026-04-15,PRODUCTION_ISSUE,-41,WORK_ORDER,WO-ACT-9811
MOV-00070253,MAT-00504,WH-MX-RAW-01,FAC-MX-01,2025-12-13,PRODUCTION_ISSUE,-73,WORK_ORDER,WO-ACT-1621
MOV-00070254,MAT-01122,WH-APAC-RAW-01,FAC-APAC-01,2026-05-26,PRODUCTION_ISSUE,-30,WORK_ORDER,WO-ACT-2779
MOV-00070255,MAT-00776,WH-APAC-FIN-01,FAC-APAC-01,2025-02-13,PRODUCTION_ISSUE,-6,WORK_ORDER,WO-ACT-3293
MOV-00070256,MAT-00672,WH-US-FIN-01,FAC-US-01,2025-11-12,TRANSFER_IN,31,TRANSFER_ORDER,TRF-95276
MOV-00070257,MAT-01108,WH-EU-RAW-01,FAC-EU-01,2026-04-29,PRODUCTION_ISSUE,-53,WORK_ORDER,WO-ACT-3989
